,length,wingLength,appliedElectricField,activeMaterialThickness,multiLayers,staticStrokeAmplitude,operatingFrequency,width,transmissionRatio,naturalFrequency,netThrust,loadedDisplacement,liftableMass,totalMechanicalMass,appliedVoltage,intBulk,intCapacitance,intResistance,intInductance,averageCurrent,xt018-m0-mass,xt018-m0-area,xt018-m0-current,xt018-mem-mass,xt018-mem-area,xt018-mem-current,IMU-sensor-mass,IMU-sensor-area,IMU-sensor-current,total-additional-mass,total-additional-current,cp-frequency,cp-capacitance,N,M,cp-area,cp-mass,vin,load,battery-mass,battery-alpha,runtime,ccount,runtime-new
0,0.005,0.0085714285714285,500000.0,0.000127,1.0,30.0,364.28571428571433,0.0019453397559009,12330.104152890985,351.11917342151344,0.0,0.0001790591109136,0.2632228009693323,0.0604378155363319,63.5,3.793299511801979e-09,6.029763092215215e-10,1215.93,0.446604021742174,0.0001060078867855,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,8.084122256680527e-10,31.0,3.0,,0.1145802261711723,3.5253461534447563,0.0221080818424358,0.052154759261828,0.1824312004034197,100.35139245397542,1.0,1.6302926655857717
1,0.005,0.0085714285714285,500000.0,0.000127,1.0,30.0,432.1428571428572,0.0029545483528075,12330.104152890985,422.9242874389499,0.0,0.0002004915187018,0.3477462326929705,0.0917919082250263,63.5,5.811716705615187e-09,5.650548980344418e-10,929.565494157722,0.4941544051960739,0.0001792390141139,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,8.519433856319856e-10,34.0,4.0,,0.1324356053789709,3.472001943970436,0.0288605134214638,0.0874687190889732,0.2255815139544004,159.4166309342091,1.0,2.5898577304402357
2,0.0071428571428571,0.0085714285714285,500000.0,0.000127,1.0,30.0,364.28571428571433,0.0013786316552844,6041.751034916581,351.11917342151344,0.0,0.0003917015394243,0.2552025208706492,0.0611876118091102,63.5,3.6372361677117515e-09,5.920050358253871e-10,1285.8685714285716,3.1017233972008027,0.0001023863441355,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,7.749007456447229e-10,31.0,3.0,,0.109830479892619,3.532003803774385,0.0212653412943817,0.0481344291689199,0.1767059176987984,93.26441450910116,1.0,1.5151587558086177
3,0.0092857142857142,0.0085714285714285,500000.0,0.000127,1.0,30.0,364.28571428571433,0.0011681606402603,3575.000612376676,319.92671377973846,0.0,0.0007553664528335,0.2754782144507753,0.0674001988615564,63.5,4.2442539896126726e-09,6.642313192540962e-10,1340.625044415242,5.601316284648885,0.0001078935681996,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,8.260890721768016e-10,31.0,3.0,,0.1170856522479388,3.5218528952593315,0.0225502664228694,0.0549423633412799,0.1854035109342769,105.33071181445072,1.0,1.7111858912304834
4,0.0092857142857142,0.0121428571428571,500000.0,0.000127,1.0,30.0,228.57142857142856,0.0018923142958429,3575.000612376676,220.5130739903045,0.0,0.000524672975558,0.2574679743284666,0.1091822095803183,63.5,7.1408686119431765e-09,1.2031022963656956e-09,906.1328510656664,3.064794309093398,0.0001249225259491,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,5.36991974041027e-10,28.0,4.0,,0.068744971245756,3.5778017705677687,0.0154681303078774,0.043490793502392,0.1350386981638021,88.53177218332847,1.0,1.4382730058068205
5,0.0114285714285714,0.0121428571428571,500000.0,0.000127,1.0,30.0,228.57142857142856,0.001660694767507,2360.058998014289,200.9233002565048,0.0,0.000905182153562,0.2856254875555454,0.1179302057986509,63.5,7.719669551821086e-09,1.0546976211169823e-09,956.2706644257418,8.028879464938111,0.0001200993292454,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,5.124655041343111e-10,28.0,4.0,,0.0656051264249687,3.5829346987885926,0.014818392558406,0.0660401553319257,0.1301043969667028,135.20114522047962,1.0,2.196456184748302
6,0.0135714285714285,0.0121428571428571,500000.0,0.000127,1.0,30.0,228.57142857142856,0.0019848480751697,1673.6152451292471,200.9233002565048,0.0,0.0018759490663768,0.7729415546443719,0.167377134284014,63.5,1.135271799489634e-08,1.7849600489486551e-09,790.79981755115,8.455276712735326,0.0001761370972654,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,8.331835769007058e-10,34.0,4.0,,0.1295193709577392,3.4764335998716223,0.0282995443200478,0.4399950494026185,0.2221709787423056,805.44721002143,1.0,102.24996425864411
7,0.0135714285714285,0.0121428571428571,500000.0,0.000127,1.0,30.0,296.42857142857144,0.0019848480751697,1673.6152451292471,200.9233002565048,0.0,0.0014509983166858,0.4200087192080555,0.167377134284014,63.5,1.135271799489634e-08,1.7849600489486551e-09,790.79981755115,8.455276712735326,0.0001761370972654,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,8.331835769007058e-10,34.0,4.0,,0.1295193709577392,3.4764335998716223,0.0282995443200478,0.0870622139663022,0.2221709787423056,159.3745598561945,1.0,2.589174246578619
8,0.02,0.0192857142857142,250000.0,0.000127,1.0,30.0,25.0,0.0013836630129834,1541.263019111373,79.24828983539177,0.0,0.0028337250402915,0.605288161782709,0.1719505699494735,31.75,1.1675077116850632e-08,1.686326556082435e-09,853.5584935082982,45.73959145401628,3.769433081181567e-05,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,100000.0,4.935971701743136e-08,13.0,1.0,,0.3669221174018597,3.6580235962399112,0.0053134688303909,0.0303654744313757,0.0508995629713569,67.82618543094738,1.0,1.101893356321502
