X,CH1,CH2,CH3,Start,Increment,
Sequence,Volt,Volt,Volt,-3.000000e-02,5.000000e-05
0,1.26e+02,2.08e+00,2.32e+00,
1,1.32e+02,2.32e+00,2.16e+00,
2,1.28e+02,2.08e+00,2.16e+00,
3,1.24e+02,2.32e+00,2.40e+00,
4,1.28e+02,2.24e+00,2.32e+00,
5,1.24e+02,2.08e+00,2.16e+00,
6,1.28e+02,2.08e+00,2.16e+00,
7,1.24e+02,2.24e+00,2.32e+00,
8,1.26e+02,2.24e+00,2.16e+00,
9,1.24e+02,2.00e+00,2.32e+00,
10,1.26e+02,2.24e+00,2.16e+00,
11,1.22e+02,2.00e+00,2.32e+00,
12,1.22e+02,2.24e+00,2.32e+00,
13,1.26e+02,2.00e+00,2.00e+00,
14,1.26e+02,2.40e+00,2.00e+00,
15,1.20e+02,1.76e+00,2.32e+00,
16,1.24e+02,2.40e+00,2.24e+00,
17,1.14e+02,1.68e+00,1.76e+00,
18,1.22e+02,1.68e+00,1.92e+00,
19,1.14e+02,2.32e+00,2.16e+00,
20,1.18e+02,2.32e+00,2.16e+00,
21,1.10e+02,1.60e+00,1.60e+00,
22,1.14e+02,2.24e+00,2.08e+00,
23,1.08e+02,1.52e+00,1.60e+00,
24,1.12e+02,1.52e+00,2.00e+00,
25,1.02e+02,2.16e+00,1.60e+00,
26,1.08e+02,2.16e+00,2.00e+00,
27,1.00e+02,1.36e+00,1.52e+00,
28,1.04e+02,1.36e+00,1.92e+00,
29,9.40e+01,2.00e+00,1.36e+00,
30,9.80e+01,1.92e+00,1.92e+00,
31,9.00e+01,1.28e+00,1.36e+00,
32,9.40e+01,1.84e+00,1.68e+00,
33,8.40e+01,1.20e+00,1.20e+00,
34,9.00e+01,1.76e+00,1.68e+00,
35,8.00e+01,1.12e+00,1.20e+00,
36,8.40e+01,1.76e+00,1.60e+00,
37,7.60e+01,1.04e+00,1.20e+00,
38,8.00e+01,1.60e+00,1.52e+00,
39,7.20e+01,9.60e-01,1.12e+00,
40,7.60e+01,1.52e+00,1.44e+00,
41,6.80e+01,8.00e-01,1.04e+00,
42,7.00e+01,1.44e+00,1.36e+00,
43,6.20e+01,8.00e-01,8.80e-01,
44,6.60e+01,1.36e+00,9.60e-01,
45,5.80e+01,7.20e-01,1.36e+00,
46,6.20e+01,1.28e+00,1.20e+00,
47,5.20e+01,6.40e-01,8.80e-01,
48,5.80e+01,1.12e+00,1.12e+00,
49,4.80e+01,5.60e-01,7.20e-01,
50,5.20e+01,1.04e+00,6.40e-01,
51,4.40e+01,4.80e-01,1.12e+00,
52,4.80e+01,9.60e-01,1.04e+00,
53,3.80e+01,3.20e-01,5.60e-01,
54,4.20e+01,8.80e-01,4.80e-01,
55,3.40e+01,3.20e-01,9.60e-01,
56,3.80e+01,8.00e-01,8.00e-01,
57,3.00e+01,2.40e-01,4.80e-01,
58,3.40e+01,6.40e-01,7.20e-01,
59,2.60e+01,1.60e-01,4.00e-01,
60,3.00e+01,6.40e-01,7.20e-01,
61,2.20e+01,1.60e-01,2.40e-01,
62,2.60e+01,5.60e-01,6.40e-01,
63,1.80e+01,8.00e-02,2.40e-01,
64,2.20e+01,0.00e+00,1.60e-01,
65,1.40e+01,4.80e-01,5.60e-01,
66,1.80e+01,4.00e-01,4.80e-01,
67,1.20e+01,-8.00e-02,8.00e-02,
68,1.60e+01,4.00e-01,4.80e-01,
69,8.00e+00,-8.00e-02,8.00e-02,
70,1.20e+01,-8.00e-02,3.20e-01,
71,6.00e+00,3.20e-01,0.00e+00,
72,1.00e+01,2.40e-01,3.20e-01,
73,4.00e+00,-1.60e-01,0.00e+00,
74,8.00e+00,2.40e-01,2.40e-01,
75,4.00e+00,-1.60e-01,0.00e+00,
76,8.00e+00,1.60e-01,2.40e-01,
77,0.00e+00,-1.60e-01,-8.00e-02,
78,6.00e+00,-1.60e-01,2.40e-01,
79,0.00e+00,8.00e-02,-8.00e-02,
80,2.00e+00,8.00e-02,2.40e-01,
81,6.00e+00,-1.60e-01,-8.00e-02,
82,4.00e+00,8.00e-02,2.40e-01,
83,6.00e+00,-1.60e-01,-8.00e-02,
84,4.00e+00,8.00e-02,2.40e-01,
85,6.00e+00,-8.00e-02,-8.00e-02,
86,4.00e+00,-8.00e-02,2.40e-01,
87,6.00e+00,1.60e-01,-8.00e-02,
88,4.00e+00,-8.00e-02,2.40e-01,
89,6.00e+00,1.60e-01,-8.00e-02,
90,4.00e+00,-1.60e-01,-8.00e-02,
91,8.00e+00,2.40e-01,3.20e-01,
92,4.00e+00,-1.60e-01,3.20e-01,
93,1.00e+01,3.20e-01,-1.60e-01,
94,6.00e+00,-8.00e-02,-8.00e-02,
95,1.00e+01,3.20e-01,4.80e-01,
96,8.00e+00,-8.00e-02,0.00e+00,
97,1.20e+01,4.00e-01,4.80e-01,
98,1.00e+01,0.00e+00,4.80e-01,
99,1.80e+01,4.80e-01,0.00e+00,
100,1.40e+01,0.00e+00,8.00e-02,
101,2.00e+01,4.80e-01,5.60e-01,
102,1.80e+01,1.60e-01,8.00e-02,
103,2.20e+01,5.60e-01,5.60e-01,
104,2.00e+01,1.60e-01,1.60e-01,
105,2.80e+01,5.60e-01,6.40e-01,
106,2.40e+01,2.40e-01,2.40e-01,
107,3.20e+01,7.20e-01,7.20e-01,
108,2.80e+01,2.40e-01,2.40e-01,
109,3.40e+01,8.00e-01,8.00e-01,
110,3.20e+01,3.20e-01,4.00e-01,
111,4.00e+01,8.80e-01,8.00e-01,
112,3.60e+01,8.80e-01,4.80e-01,
113,4.40e+01,4.00e-01,9.60e-01,
114,4.00e+01,4.80e-01,4.80e-01,
115,5.00e+01,1.04e+00,1.04e+00,
116,4.60e+01,5.60e-01,6.40e-01,
