,length,wingLength,appliedElectricField,activeMaterialThickness,multiLayers,staticStrokeAmplitude,operatingFrequency,width,transmissionRatio,naturalFrequency,strokeAmplitude,netThrust,loadedDisplacement,liftableMass,totalMechanicalMass,appliedVoltage,intBulk,intCapacitance,intResistance,intInductance,averageCurrent,xt018-m0-mass,xt018-m0-area,xt018-m0-current,xt018-mem-mass,xt018-mem-area,xt018-mem-current,IMU-sensor-mass,IMU-sensor-area,IMU-sensor-current,total-additional-mass,total-additional-current,cp-frequency,cp-capacitance,N,M,cp-area,cp-mass,vin,load,battery-mass,battery-alpha,runtime,ccount,runtime-new
10,0.006,0.008,500000.0,0.000127,1.0,35.0,350.0,0.0013745671778397,9989.667716462602,351.11917342151344,121.29198682882009,0.0,0.0002119134075861,0.1821460453519646,0.0512460636973509,63.5,3.107852355679528e-09,5.382777889257234e-10,1248.5680000000002,1.7475769906714702,8.932682296769562e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,100000000.0,1.0066070709702372e-10,24.0,4.0,,0.0110455240878521,3.557210811767906,0.0180745807888726,0.0796744575667614,0.1542826880313266,158.58039115174302,1.0,2.5762722398273152
11,0.006,0.008,550000.0,0.000127,1.0,35.0,400.0,0.0016386821306835,9081.516105875093,385.3528593710531,139.23225921857292,0.0,0.0002675832228918,0.2479229296213599,0.0610926917232916,69.85,3.636082261367089e-09,5.89649467828603e-10,1248.5680000000002,1.6941887941036282,0.0001226029071149,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,6.211078603283786e-10,32.0,4.0,,0.0908724238783507,3.546376677259792,0.0194459902202794,0.0557778140197176,0.1640682754922051,109.73304885474212,1.0,1.7827055544325245
12,0.006,0.008,600000.0,0.000127,1.0,30.0,400.0,0.0010050273387698,7135.476940330432,385.3528593710531,138.32852276301628,0.0,0.000338349936777,0.2476232770821375,0.0374690272330834,76.2,2.368772677539774e-09,4.66400442527437e-10,1248.568,1.822275773741055,9.290111358807009e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,5.378826061560335e-10,36.0,4.0,,0.0885329855224438,3.5548850359262096,0.0183689827941507,0.0814412643266103,0.1564026347316826,161.690636418691,1.0,2.626801102443509
13,0.006,0.0085,400000.0,0.000127,1.0,20.0,375.0,0.0011511661870547,7135.476940330428,351.11917342151344,113.5224465657744,0.0,0.0002776745666843,0.1903109692872382,0.0429173173193013,50.8,2.661050374109549e-09,4.94825179213089e-10,1248.5680000000002,1.792735266948748,6.271583685444486e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,5.99190776097921e-10,22.0,2.0,,0.0175882432295872,3.610822033620712,0.0112883501745933,0.0896254087383496,0.1022809297021355,189.3549875849869,1.0,3.0762540860834444
14,0.006,0.0085,400000.0,0.000127,1.0,20.0,400.0,0.0013537304389833,7135.476940330428,385.3528593710531,137.94972593203784,0.0,0.0003374234041917,0.2855217501264838,0.0504692367340019,50.8,3.066178877966714e-09,5.342249390344574e-10,1248.5680000000002,1.7517889290639044,7.691834528139005e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,7.556988371811552e-10,22.0,2.0,,0.0221822756405153,3.5887781715163687,0.0140787124662825,0.1726902377519665,0.1244180730236243,355.85225694213653,1.0,5.991503043840574
15,0.006,0.0085,400000.0,0.000127,1.0,25.0,325.0,0.0012365656775597,8919.346175413035,319.92671377973846,120.88529073274545,0.0,0.0002365471974092,0.1509658442145939,0.046101146964511,50.8,2.8318493551194726e-09,5.114358071137561e-10,1248.5680000000002,1.7754726139380752,6.0754554450637374e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,5.782990367575676e-10,22.0,2.0,,0.0169750011576711,3.613802117079745,0.0109111244202854,0.0477096960924117,0.0992020485906587,101.14378191998914,1.0,1.6431656980687324
16,0.006,0.0085,400000.0,0.000127,1.0,25.0,350.0,0.0015115912847248,8919.346175413035,351.11917342151344,120.33644507308136,0.0,0.0002354732213959,0.1836643584341823,0.0563545416405962,50.8,3.381900569449609e-09,5.649296628353981e-10,1248.5680000000002,1.7198789377057282,7.68263344977656e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,7.546536837095804e-10,22.0,2.0,,0.0221515969081256,3.58892375499425,0.014060284177943,0.0649782198854603,0.124275455447044,133.91847037637913,1.0,2.175618051851338
17,0.006,0.0085,400000.0,0.000127,1.0,25.0,375.0,0.0018077811457199,8919.346175413035,351.11917342151344,120.22248824422226,0.0,0.0002352502317474,0.1768380729088075,0.0673969735622721,50.8,3.989842582879722e-09,6.268168539948834e-10,1243.8993125680418,1.63432466964097,8.877793613705465e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,8.94158414475659e-10,22.0,2.0,,0.0262465249915827,3.569680703585685,0.0164961134701664,0.0430145743549525,0.14273218018399,86.78352765820526,1.0,1.4098713049707774
18,0.006,0.0085,400000.0,0.000127,1.0,25.0,400.0,0.0021254636197495,8919.346175413035,385.3528593710531,138.7287537884801,0.0,0.0002714631177195,0.2986026084151628,0.0792406844860558,50.8,5.218751272415116e-09,8.054676666779832e-10,1111.8395173667232,0.9132525261149,0.0001243657818102,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,5.210564679584119e-10,24.0,3.0,,0.0571756540754121,3.5946242408951163,0.0133387036841624,0.1220062698536948,0.118654342412224,253.0658639271685,1.0,4.114246744703493
19,0.006,0.0085,400000.0,0.000127,1.0,30.0,400.0,0.003078713011036,10703.21541049564,385.3528593710531,139.5271408487878,0.0,0.0002275211616611,0.323336504393515,0.1147793469922434,50.8,7.916144022072197e-09,9.158166626936487e-10,904.9540966891705,0.7619260321765023,0.0001793296057185,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,7.93987235837513e-10,24.0,3.0,,0.0871244142010376,3.544292429598564,0.0197098190381565,0.0812527432002339,0.1659248908680054,159.49546598351924,1.0,2.5911384793266317
20,0.006,0.0085,400000.0,0.000127,1.0,35.0,375.0,0.003590683570731,12487.084645578248,351.11917342151344,127.96214411170588,0.0,0.0001788536552806,0.2566770751208243,0.133866428610567,50.8,8.940085141462116e-09,8.897752801747644e-10,751.3629287806828,0.7933557341793227,0.0001817503857751,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,4.6078411251235627e-10,24.0,4.0,,0.0505619537239005,3.587459027673803,0.0142456926995186,0.0320686927863567,0.1257082283089158,65.98463167554748,1.0,1.0719757686598763
21,0.006,0.0085,400000.0,0.000127,1.0,35.0,400.0,0.0042194752068571,12487.084645578248,385.3528593710531,140.39775301264123,0.0,0.0001962349997635,0.2963781005676685,0.1573087868719649,50.8,1.0197668413714269e-08,8.57791793603212e-10,562.72543794286,0.8319570431238905,0.000222851008684,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,5.837643720708628e-10,24.0,4.0,,0.0640566077796732,3.560379871054242,0.0176734340437668,0.0348327059160303,0.1513768788180194,69.56763218282323,1.0,1.130184621620997
22,0.006,0.0085,450000.0,0.000127,1.0,20.0,400.0,0.0010696141740115,6342.646169182605,385.3528593710531,137.94972593203786,0.0,0.0003796013297156,0.2628204378646086,0.0398769277898287,57.15,2.497946348023085e-09,4.789629049161151e-10,1248.5680000000002,1.809220190865307,7.279773584552418e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,4.292837723507336e-10,24.0,3.0,,0.047105413669047,3.623089539987365,0.0097355012674221,0.1356580964057329,0.0894697903863198,290.7001304046552,1.0,4.7424720607773025
23,0.006,0.0085,450000.0,0.000127,1.0,25.0,350.0,0.0011943437311405,7928.307711478257,351.11917342151344,120.33644507308142,0.0,0.0002649073740704,0.1882330990446687,0.0445270452468909,57.15,2.747405462281175e-09,5.032234274255e-10,1248.5680000000002,1.784007358187242,7.245675307168689e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,4.2702642784392255e-10,24.0,3.0,,0.0468577147024529,3.6234739831879614,0.009686837571144,0.0566683390953248,0.0890623990170721,121.48824587052884,1.0,1.973678604891201
24,0.006,0.0085,450000.0,0.000127,1.0,25.0,375.0,0.0014283702879762,7928.307711478257,351.11917342151344,120.22248824422226,0.0,0.0002646565107159,0.1912372759016918,0.053251929728215,57.15,3.215458575952484e-09,5.487427628628191e-10,1248.5680000000002,1.7367012299884823,8.276393912506983e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,4.965268075099342e-10,24.0,3.0,,0.0544840084158069,3.611728890014799,0.0111735582259749,0.0433213377576696,0.1013462387938285,91.62192327803048,1.0,1.4884751060672068
25,0.006,0.0085,450000.0,0.000127,1.0,25.0,400.0,0.0016793786625181,7928.307711478257,385.3528593710531,138.7287537884801,0.0,0.0003053960074344,0.2958129592873128,0.062609923544538,57.15,3.717475325036374e-09,5.975651467530995e-10,1248.568,1.685962397158574,0.0001022794259465,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,5.516363391846887e-10,27.0,3.0,,0.0680975897041621,3.584616440875028,0.0146055138132876,0.1249254460386126,0.128475465557645,256.2333619260149,1.0,4.1662932435195215
26,0.006,0.0085,450000.0,0.000127,1.0,30.0,400.0,0.0024325633667445,9513.969253773908,385.3528593710531,139.52714084878787,0.0,0.0002559613068687,0.3355172681811641,0.0906898544136246,57.15,6.344783678063449e-09,8.926389535283373e-10,1070.8928844340564,0.7963017767984409,0.0001666319265928,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,9.838192138367975e-10,27.0,3.0,,0.1214490641895498,3.503478145753175,0.0248761840818765,0.0831983495779896,0.2006888985931923,156.50769832417504,1.0,2.5425994540655386
27,0.006,0.0085,450000.0,0.000127,1.0,35.0,350.0,0.0023738018470957,11099.63079606956,351.11917342151344,125.32108029127288,0.0,0.0001970574979857,0.2283260000752719,0.088499130942686,57.15,6.129324772684533e-09,8.759593003042942e-10,1078.7277537205623,0.8186795345828273,0.0001477954806682,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,4.601498929089986e-10,28.0,4.0,,0.0589077540930807,3.579168292993085,0.0152951527856854,0.040739115039505,0.133730531431985,83.05575823930486,1.0,1.3493105594344286
28,0.006,0.0085,450000.0,0.000127,1.0,35.0,400.0,0.0033339063362821,11099.63079606956,385.3528593710531,140.39775301264123,0.0,0.0002207643747339,0.2941237998440261,0.1242933624667377,57.15,8.426530672564362e-09,9.028362542050068e-10,828.3960991153458,0.7775922653489176,0.000212698699967,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,7.043396676930895e-10,28.0,4.0,,0.0901685919780757,3.5219186375659013,0.0225419446119112,0.0394818453992125,0.1853477722937344,75.69633306208146,1.0,1.2297505155132855
29,0.006,0.0085,500000.0,0.000127,1.0,25.0,375.0,0.0011569799332607,7135.476940330431,351.11917342151344,120.2224882442224,0.0,0.0002940627896843,0.1899965826123282,0.0431340630798541,63.5,2.6726778665215113e-09,4.95955981918883e-10,1248.5680000000002,1.791560076290671,7.86792614393625e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,5.877438777661437e-10,27.0,3.0,,0.0725549399055307,3.588934225156376,0.0140589588409651,0.0341275796269432,0.1242651967975893,70.33690378322368,1.0,1.1426820849576467
30,0.006,0.0085,500000.0,0.000127,1.0,25.0,400.0,0.0013602967166397,7135.476940330431,385.3528593710531,138.7287537884801,0.0,0.0003393288971494,0.3083739701205671,0.0507140380710758,63.5,3.079311433279464e-09,5.35502112870011e-10,1248.5680000000002,1.7504616216984443,9.650068334448828e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,6.686389145534971e-10,30.0,3.0,,0.0917123901888719,3.5558797011557104,0.0182430758030746,0.1257675418606194,0.1554972986153932,249.96244516916087,1.0,4.063336572486629
31,0.006,0.0085,500000.0,0.000127,1.0,30.0,350.0,0.0014020560188518,8562.572328396516,351.11917342151344,123.16428397235856,0.0,0.0002510486561439,0.176302096764852,0.0522708916724285,63.5,3.162830037703773e-09,5.43624505946786e-10,1248.5680000000002,1.7420203963492795,9.067210763364508e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,100000000.0,1.05091336659667e-10,24.0,4.0,,0.0115316981568596,3.5519584938689666,0.0187394311558269,0.0723195069355638,0.1590551272215886,143.12916316853148,1.0,2.325253534613478
32,0.006,0.0085,500000.0,0.000127,1.0,30.0,400.0,0.0019703763270631,8562.572328396516,385.3528593710531,139.52714084878784,0.0,0.0002844014520764,0.3131752432776575,0.0734587820750359,63.5,4.640223308252431e-09,7.47810269644414e-10,1146.3422037621351,1.0647960241429697,0.0001398928492949,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,1.0551600365342167e-09,30.0,3.0,,0.1447287121285069,3.4814025861705384,0.0276705587125901,0.0548077490741145,0.2183110207106578,100.82798864484404,1.0,1.638035371047468
33,0.006,0.0085,500000.0,0.000127,1.0,35.0,325.0,0.0015742833659036,9989.667716462602,319.92671377973846,122.45401797492455,0.0,0.0002139436322227,0.1474370583547561,0.0586918027342734,63.5,3.5072847318072954e-09,5.77123586085089e-10,1248.5680000000002,1.7072063604162369,9.099946733637114e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,100000000.0,1.062704198913258e-10,24.0,4.0,,0.0116610792491692,3.55057297826133,0.0189148128783126,0.0369041763713134,0.160305090117422,72.92932371222271,1.0,1.1847981243369763
34,0.006,0.0085,500000.0,0.000127,1.0,35.0,350.0,0.0019227794961475,9989.667716462602,351.11917342151344,125.32108029127318,0.0,0.0002189527755397,0.2117225080483773,0.0716842960635758,63.5,4.449835984590343e-09,7.12391611483768e-10,1174.9003023114485,1.231515347664005,0.0001231312979234,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,5.278372920755553e-10,28.0,4.0,,0.067573001497783,3.579713067823584,0.0152261939463819,0.0322852104870183,0.1332079167216169,65.86030033383736,1.0,1.0699559015754683
35,0.006,0.0085,500000.0,0.000127,1.0,35.0,400.0,0.0027004641323885,9989.667716462602,385.3528593710531,140.39775301264123,0.0,0.0002452937497044,0.3040747800717005,0.1006776235980575,63.5,7.1596462647771315e-09,9.350562919060552e-10,1018.4287602834304,0.7387054595992898,0.0002061238121342,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,8.743094890856535e-10,32.0,4.0,,0.1279175930104159,3.471286606316982,0.0289510624915212,0.0352995634632271,0.2261292254981371,64.28992644823806,1.0,1.044443858689844
36,0.006,0.0085,550000.0,0.000127,1.0,25.0,400.0,0.0011242121625121,6486.797218482209,385.3528593710531,138.7287537884801,0.0,0.0003732617868643,0.2966698316010765,0.0419124281579138,69.85,2.607142325024348e-09,4.895824866694305e-10,1248.5680000000002,1.798183753469789,9.22007506062126e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,8.138757610470072e-10,33.0,3.0,,0.1227968320591662,3.519081945803451,0.0229010195185505,0.0917805713839964,0.1877459036009033,175.44775519778395,1.0,2.850301281381319
37,0.006,0.0085,550000.0,0.000127,1.0,30.0,375.0,0.0013853530841746,7784.156662178651,351.11917342151344,124.6919324723881,0.0,0.0002795787478034,0.2122619560875184,0.0516481795429671,69.85,3.129424168349383e-09,5.403757016373984e-10,1248.5680000000002,1.745396727564928,9.884014218748936e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,4.809834152235027e-10,32.0,4.0,,0.0703712375553233,3.5785642296685096,0.015371616497657,0.0500625389892279,0.1343092866063024,101.99544542482046,1.0,1.6570016871026279
38,0.006,0.0085,550000.0,0.000127,1.0,30.0,400.0,0.0016284101876554,7784.156662178651,385.3528593710531,139.52714084878787,0.0,0.000312841597284,0.312967667565503,0.0607097372520957,69.85,3.6155383753109165e-09,5.87651523549925e-10,1248.568,1.6962651646673257,0.0001219958124166,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,6.173696987388926e-10,32.0,4.0,,0.0903255046938053,3.547218346554607,0.0193394498032143,0.1217524256196018,0.1633161846318943,239.74200824049169,1.0,3.8961386000586082
39,0.006,0.0085,550000.0,0.000127,1.0,35.0,350.0,0.0015890739637583,9081.516105875093,351.11917342151344,125.32108029127318,0.0,0.0002408480530936,0.2289779999190254,0.0592432198872527,69.85,3.53686592751667e-09,5.800004313208145e-10,1248.5680000000002,1.7042165889658905,0.0001098077518171,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,5.441323497291947e-10,32.0,4.0,,0.0796103683253533,3.5638945392114905,0.0172285393403176,0.0499444117064193,0.1481307272658641,100.1301816090961,1.0,1.626698909593507
40,0.006,0.0085,550000.0,0.000127,1.0,35.0,375.0,0.0018992045332792,9081.516105875093,351.11917342151344,127.96214411170592,0.0,0.0002459237760109,0.2503996278786595,0.0708053837279032,69.85,4.355536133116947e-09,6.94848562189878e-10,1189.045280032458,1.3140923131014857,0.0001327032191577,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,6.846448864539425e-10,32.0,4.0,,0.1001683351666082,3.5322093905258773,0.0212393176549521,0.0392459089841479,0.1765278456778174,76.05862308978892,1.0,1.2356362213370167
