,length,wingLength,appliedElectricField,activeMaterialThickness,multiLayers,staticStrokeAmplitude,operatingFrequency,width,transmissionRatio,naturalFrequency,strokeAmplitude,netThrust,loadedDisplacement,liftableMass,totalMechanicalMass,appliedVoltage,intBulk,intCapacitance,intResistance,intInductance,averageCurrent,xt018-m0-mass,xt018-m0-area,xt018-m0-current,xt018-mem-mass,xt018-mem-area,xt018-mem-current,IMU-sensor-mass,IMU-sensor-area,IMU-sensor-current,total-additional-mass,total-additional-current,ccount,boost-frequency,inductance,boost-mass,vin,load,battery-mass,battery-alpha,runtime,runtime-new
95,0.0065,0.009,450000.0,0.000127,1.0,30.0,400.0,0.0029723475131875,8106.577352328062,385.3528593710531,140.26770761208994,0.0,0.0003019934586021,0.407705648187864,0.1200483603016244,57.15,8.63146202637512e-09,1.0997656437417151e-09,943.1827460437324,0.8854708897187467,0.0002216053834204,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,1169820.67864852,1.9e-06,0.12776,3.168847717244009,0.0672344661716443,0.1197172878862394,0.4042664843851865,167.84718118199388,2.7268204707478785
96,0.0065,0.009,450000.0,0.000127,1.0,35.0,400.0,0.0040749089011871,9457.673577716074,385.3528593710531,141.19379054261245,0.0,0.000260560539343,0.4115423775721385,0.1645790506647086,57.15,1.0836584802374382e-08,1.043683858741114e-09,612.4143296438431,0.9531567658075814,0.0002689268753853,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,1169520.383267696,1.9e-06,0.12776,3.176675606128887,0.0662435941609004,0.0790233269074297,0.4006958893703825,111.45709378607616,1.8107141125567474
97,0.0065,0.009,500000.0,0.000127,1.0,20.0,400.0,0.0010581393948096,4863.946411396836,385.3528593710531,138.55750862356425,0.0,0.0004971857262192,0.3813703623815015,0.0427365571333304,63.5,2.703045789619318e-09,4.998908029874528e-10,1264.887,2.404338202733177,8.644111378627297e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,632780.1067290828,1.9e-06,0.12776,3.421436463382134,0.0352612071668185,0.1706938052481711,0.2624793330198293,296.2764303280742,4.838465293776934
98,0.0065,0.009,500000.0,0.000127,1.0,25.0,400.0,0.0016617183406897,6079.933014246046,385.3528593710531,139.41005467577094,0.0,0.0004001959328789,0.3812614955262957,0.0671141450311122,63.5,3.9102036813794195e-09,6.172899258558521e-10,1264.8870000000002,2.282330754612984,0.000118880025477,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,444532.4532437853,1.9e-06,0.12776,3.366953116567293,0.0421578333459122,0.1462073504951833,0.2984929438864515,241.3828437176368,3.922941122265521
99,0.0065,0.009,500000.0,0.000127,1.0,30.0,400.0,0.0024076014856819,7295.919617095255,385.3528593710531,140.26770761209022,0.0,0.0003355482873357,0.3994842481597631,0.0972391718443159,63.5,6.6813057808337325e-09,9.63676640382434e-10,1030.54013524241,1.0685463435509903,0.0001951704152628,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,807316.6341840898,1.9e-06,0.12776,3.2812283341737825,0.0530090716235718,0.1343050763154471,0.3485447415882987,205.9122435175601,3.3453259641319213
100,0.0065,0.009,500000.0,0.000127,1.0,35.0,400.0,0.0033006762099616,8511.906219944463,385.3528593710531,141.1937905426125,0.0,0.0002895117103811,0.438374722405578,0.133309031038414,63.5,9.288119419923247e-09,1.0830652045803023e-09,844.6841370115134,0.9056268789708076,0.0002618857286775,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,1028808.9445739262,1.9e-06,0.12776,3.4721621331433283,0.0288402363109711,0.137125691367164,0.2254587558790736,249.95885555557965,4.063277730249461
101,0.0065,0.009,500000.0,0.000127,1.0,40.0,400.0,0.0043467023215479,9727.892822793672,385.3528593710531,142.21417346010804,0.0,0.0002551534659248,0.4192644541895508,0.1755563520436088,63.5,1.1380171643095984e-08,1.029859086414461e-09,530.8763035356029,0.969842073285724,0.0003117689636609,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,1474775.1529608488,1.9e-06,0.12776,3.4535543674215536,0.0311956496934742,0.0757681021459419,0.2394628766511752,135.6163262095992,2.2032011496511603
102,0.0065,0.009,550000.0,0.000127,1.0,25.0,400.0,0.0013733209427187,5527.2118311327695,385.3528593710531,139.41005467577105,0.0,0.0004402155261668,0.4051528335041454,0.0554662355629027,69.85,3.333408885437538e-09,5.611951899635142e-10,1264.887,2.3406274046388296,0.0001137165817369,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,831609.788480704,1.9e-06,0.12776,3.285473623425428,0.0524716932372876,0.1817465979412426,0.3462347501831367,279.6361222883296,4.554865252992232
103,0.0065,0.009,550000.0,0.000127,1.0,30.0,400.0,0.001989753293952,6632.654197359322,385.3528593710531,140.26770761209016,0.0,0.0003691031160693,0.4119165470785422,0.0803629519374511,69.85,5.145780175808017e-09,8.403526264081501e-10,1091.0350236287973,1.2596620471425577,0.000170025336374,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,1020384.1666971708,1.9e-06,0.12776,3.4609694388515324,0.030257033056768,0.163613595141091,0.2339434593171905,294.97510282796065,4.815963347974179
104,0.0065,0.009,550000.0,0.000127,1.0,35.0,400.0,0.0027278315784806,7738.096563585876,385.3528593710531,141.19379054261253,0.0,0.0003184628814192,0.4306330716265249,0.110172752924309,69.85,7.855482787762491e-09,1.0545750196570024e-09,987.8427895359094,0.9465952521777268,0.0002487462155478,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,1140604.1501251531,1.9e-06,0.12776,3.3796321747461437,0.0405528892726401,0.1525203187022159,0.2904296751515001,254.6996200431177,4.1410802257641635
105,0.0065,0.009,550000.0,0.000127,1.0,40.0,400.0,0.0035923159682214,8843.53892981243,385.3528593710531,142.21417346010804,0.0,0.0002806688125173,0.4148067655375178,0.1450878942509164,69.85,9.871398936442962e-09,1.0682309482764148e-09,757.1922095335563,0.9235305465171276,0.0003033729460707,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,1285156.4139667351,1.9e-06,0.12776,3.312512844282588,0.049049007052837,0.1017788712866013,0.3311285471356536,160.2158357956565,2.6028415621750645
106,0.0065,0.009,600000.0,0.000127,1.0,25.0,400.0,0.0011539710699234,5066.610845205039,385.3528593710531,139.41005467577097,0.0,0.0004802351194546,0.4049137031918783,0.0466070451604946,76.2,2.894709139846819e-09,5.185305429554524e-10,1264.8870000000002,2.384966787925684,0.0001099086834333,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,453916.0955514138,1.9e-06,0.12776,3.4442617380600726,0.03237193189113,0.1903666580313836,0.2462685689657868,337.6856924977722,5.604854827165308
107,0.0065,0.009,600000.0,0.000127,1.0,30.0,400.0,0.001671945476168,6079.933014246046,385.3528593710531,140.26770761209005,0.0,0.0004026579448029,0.3834242284949468,0.0675272026696637,76.2,3.930657952336006e-09,6.192791548420571e-10,1264.887,2.280263441447401,0.0001433157290836,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,714274.3613556656,1.9e-06,0.12776,3.376688601708952,0.040925493454563,0.147957025825283,0.2923181229576104,246.4216238956369,4.005338824528331
108,0.0065,0.009,600000.0,0.000127,1.0,35.0,375.0,0.0019631549907629,7093.255183287054,351.11917342151344,133.439826225405,0.0,0.0003283350536168,0.2893714268264339,0.0792886890289296,76.2,5.039386963051734e-09,8.205597916713383e-10,1106.9940055422398,1.3528289876550428,0.0001664588484806,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,1015450.1640567333,1.9e-06,0.12776,3.3361375710794663,0.0460585353063966,0.0421427377975041,0.3173467365102778,67.70614163282558,1.099943143984223
109,0.0065,0.0095,400000.0,0.000127,1.0,20.0,375.0,0.0018276761339677,6079.933014246046,351.11917342151344,124.31866745074106,0.0,0.0003568740089114,0.288623155655259,0.0738169147691424,50.8,4.4974715358709365e-09,7.197446906546157e-10,1188.2813196193597,1.82737619850586,9.951385296645782e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,451426.93216485047,1.9e-06,0.12776,3.583643868842421,0.0147286241971618,0.0468662408861164,0.1294182395855478,96.02290330493958,1.5599727234277878
110,0.0065,0.0095,400000.0,0.000127,1.0,20.0,400.0,0.0021239934877275,6079.933014246046,385.3528593710531,135.75369209509867,0.0,0.000389699836042,0.4487397437799932,0.085784698579736,50.8,5.641409788334409e-09,8.831735648030955e-10,1068.3545349696578,1.1765508866919632,0.0001341972451051,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,339953.2877083172,1.9e-06,0.12776,3.5605043123119366,0.0176576819858308,0.1950150452002571,0.1512623672497451,389.53521544894704,6.858036591900748
111,0.0065,0.0095,400000.0,0.000127,1.0,25.0,375.0,0.0028717471751492,7599.916267807557,351.11917342151344,127.98510017622648,0.0,0.0002939192107986,0.3282404382882028,0.1159852736087982,50.8,8.383173308880611e-09,1.0954259414900339e-09,968.6540433134325,0.8917888349357432,0.0001755242595116,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,880223.7768711388,1.9e-06,0.12776,3.4731929347302266,0.0287097550974397,0.0443151646794044,0.2246678877936734,80.86215062850194,1.313673561166542
112,0.0065,0.0095,400000.0,0.000127,1.0,25.0,400.0,0.0033367921524644,7599.916267807557,385.3528593710531,136.70415011462867,0.0,0.000313942606282,0.4047695903366237,0.1347676961705953,50.8,9.360351304928908e-09,1.0812281671648959e-09,833.8493542606641,0.9078440246424088,0.0002108864358076,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,766510.5563629527,1.9e-06,0.12776,3.4522789758452697,0.0313570916651557,0.1020618941660282,0.2404042093887692,182.4531316573804,2.964115672677895
113,0.0065,0.0095,400000.0,0.000127,1.0,30.0,375.0,0.0041634549109498,9119.899521369069,351.11917342151344,130.48834363034044,0.0,0.0002497232811048,0.3748856912216431,0.1681552823254088,50.8,1.1013676821899797e-08,1.0391799659545332e-09,585.850526715031,0.9585925758315774,0.0002214350537232,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,725822.9096758082,1.9e-06,0.12776,3.443884247306288,0.0324197155308496,0.0387904088962341,0.2465424603551942,68.78413644216506,1.117456075177583
114,0.0065,0.0095,400000.0,0.000127,1.0,30.0,400.0,0.004836719677334,9119.899521369069,385.3528593710531,137.6333262265466,0.0,0.0002633970579934,0.4929404052950623,0.1953473690160402,50.8,1.2360206354668184e-08,1.0049343536124019e-09,383.8710967997728,0.9999240754183144,0.0002681095019663,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,1158261.7653656988,1.9e-06,0.12776,3.345554617925687,0.0448665040600396,0.1296530362790221,0.3116935489705033,210.0243649566028,3.4121757426430017
115,0.0065,0.0095,400000.0,0.000127,1.0,35.0,400.0,0.0066343040540597,10639.88277493058,385.3528593710531,138.6210931547407,0.0,0.0002273892052612,0.537542266511759,0.2679489258569853,50.8,1.895537510811943e-08,1.154966692810168e-09,303.1388378376115,0.9346506503361692,0.0004001778125482,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,1302861.82582661,1.9e-06,0.12776,3.2091697877634,0.0621304066122278,0.1016533406547735,0.3854047909994312,147.03339138172558,2.3886810489951578
116,0.0065,0.0095,450000.0,0.000127,1.0,20.0,325.0,0.0010250367060456,5404.384901552042,319.92671377973846,121.93660933074672,0.0,0.0003937904776042,0.2479351298439545,0.0413995924984526,57.15,2.6368404120912277e-09,4.934521645094022e-10,1264.887,2.411029580239941,6.44665727731314e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,413165.6216849874,1.9e-06,0.12776,3.5764037298500497,0.0156450974873354,0.0385955373455017,0.1363729548373088,78.4455792931853,1.2744143299044015
117,0.0065,0.0095,450000.0,0.000127,1.0,20.0,350.0,0.0012265168141213,5404.384901552042,351.11917342151344,111.09383518284318,0.0,0.0003587740765931,0.2544910281600882,0.049537051695458,57.15,3.0398006282426675e-09,5.326410529306701e-10,1264.887,2.3703023911935146,7.893260380516733e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,373052.4425466624,1.9e-06,0.12776,3.5680580116049927,0.0167015175183553,0.0370139764646299,0.1442530590261174,74.5446102441062,1.2110398108881102
118,0.0065,0.0095,450000.0,0.000127,1.0,20.0,375.0,0.0014440897848633,5404.384901552042,351.11917342151344,124.31866745074096,0.0,0.0004014832600254,0.3014699624465106,0.0583244758669767,57.15,3.4749465697267914e-09,5.749600836048548e-10,1264.887,2.3263221908877147,8.851891621729306e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,342278.915816832,1.9e-06,0.12776,3.5609015587996384,0.0176073976202989,0.0752054865795338,0.150896611846625,150.28486581063956,2.441504050271505
119,0.0065,0.0095,450000.0,0.000127,1.0,20.0,400.0,0.001678217076723,5404.384901552042,385.3528593710531,135.75369209509876,0.0,0.0004384123155472,0.5191304656501181,0.0677805025815198,57.15,3.943201153446032e-09,6.204990125080102e-10,1264.887,2.278995700111211,0.0001077902088285,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,803475.1185838406,1.9e-06,0.12776,3.458846175090128,0.0305258006215028,0.2834099630685982,0.2355320817412887,509.8935596402849,13.76541968511535
120,0.0065,0.0095,450000.0,0.000127,1.0,25.0,375.0,0.0022690348050562,6755.481126940053,351.11917342151344,127.9851001762266,0.0,0.0003306591121484,0.3384805690270657,0.0916426853205319,57.15,6.173227951872741e-09,9.243440261978863e-10,1049.015692659173,1.1213157687558142,0.0001496796421377,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,665547.7097164635,1.9e-06,0.12776,3.4298031408446894,0.0342021340702925,0.0788978837065337,0.2566188227171141,138.03272543169436,2.242457592198559
121,0.0065,0.0095,450000.0,0.000127,1.0,25.0,400.0,0.0026364777500953,6755.481126940053,385.3528593710531,136.7041501146287,0.0,0.0003531854320673,0.4656724503249142,0.1064831179619519,57.15,7.5205187503497e-09,1.0286439309570722e-09,1000.0232999872836,0.9813849216161804,0.0001955703818162,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,932975.5243591316,1.9e-06,0.12776,3.2973006873260724,0.0509745965410035,0.1912493323629623,0.3397120290326743,297.192921825986,4.854351837432757
122,0.0065,0.0095,450000.0,0.000127,1.0,30.0,375.0,0.0032896433864295,8106.577352328062,351.11917342151344,130.48834363034035,0.0,0.000280938691243,0.3642826349297681,0.1328634329484711,57.15,9.266053772859096e-09,1.083626389149261e-09,847.993984071136,0.9049495776117812,0.0002149423240734,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,799192.527859408,1.9e-06,0.12776,3.2636966288455835,0.055228274829673,0.063479201981297,0.3579138594788101,95.92457920528284,1.5583753658366035
123,0.0065,0.0095,450000.0,0.000127,1.0,30.0,400.0,0.00382160567098,8106.577352328062,385.3528593710531,137.63332622654664,0.0,0.0002963216902426,0.5129495536724931,0.1543485384818096,57.15,1.032997834196005e-08,1.056568127545601e-09,688.4052987059929,0.9376065649395736,0.0002580552395333,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,1250490.0447598577,1.9e-06,0.12776,3.194928931991069,0.0639330465834089,0.1906610151906833,0.3922012346968512,272.72620116733685,4.43920030925781
124,0.0065,0.0095,450000.0,0.000127,1.0,35.0,400.0,0.0052419192525903,9457.673577716074,385.3528593710531,138.6210931547408,0.0,0.0002558128559188,0.5216684288677446,0.2117127315413218,57.15,1.3654444010361576e-08,1.0194536976433988e-09,330.63309186245056,0.999019339683482,0.0003304487311129,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,1671411.8242893757,1.9e-06,0.12776,3.1478042153453774,0.0698982005891927,0.1420156973264225,0.4136576172821005,195.9714412913282,3.1837650587499784
125,0.0065,0.0095,450000.0,0.000127,1.0,40.0,400.0,0.006907218846139,10808.769803104084,385.3528593710531,139.7002443789149,0.0,0.0002255787915431,0.5181674867017935,0.2789715176454027,57.15,1.950120469227812e-08,1.1891370985183795e-09,292.2222461544377,0.919336691774138,0.0004629800927494,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,1464280.8033561986,1.9e-06,0.12776,3.4658222154778646,0.0296427575344475,0.0712559690563905,0.2302877117667814,129.0787702773963,2.0969930526685014
126,0.0065,0.0095,500000.0,0.000127,1.0,20.0,375.0,0.0011697127257393,4863.946411396836,351.11917342151344,124.3186674507412,0.0,0.0004460925111393,0.2885464345536503,0.0472428254522511,63.5,2.926192451478699e-09,5.215923737199322e-10,1264.887,2.381784769619049,8.492229920051285e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,638158.9984228773,1.9e-06,0.12776,3.422757768295497,0.0350939533803168,0.073363609101399,0.2615599655561249,127.49732429793524,2.0713011333483218
127,0.0065,0.0095,500000.0,0.000127,1.0,20.0,400.0,0.0013593558321456,4863.946411396836,385.3528593710531,135.75369209509876,0.0,0.0004871247950525,0.4565608652202401,0.054902207091031,63.5,3.3054786642912847e-09,5.584789061314883e-10,1264.887,2.343450312090081,0.0001026281533485,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,567366.1407551714,1.9e-06,0.12776,3.404403626057664,0.0374172625243464,0.2337186581292089,0.274129099793849,399.2619456927404,7.158987968971086
128,0.0065,0.0095,500000.0,0.000127,1.0,25.0,375.0,0.0018379181920955,6079.933014246046,351.11917342151344,127.98510017622654,0.0,0.0003673990134983,0.3496070486534055,0.0742305751096308,63.5,4.5384397683820975e-09,7.273662055477711e-10,1182.1360847426854,1.7915009318193236,0.0001254755490813,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,788014.8286229536,1.9e-06,0.12776,3.259704826428265,0.0557335662749031,0.1074364735437745,0.3600095756286279,161.81931908247094,2.628891676345819
129,0.0065,0.0095,500000.0,0.000127,1.0,25.0,400.0,0.0021355469775772,6079.933014246046,385.3528593710531,136.70415011462848,0.0,0.0003924282578525,0.4047695903366237,0.0862513255491809,63.5,5.683772584449909e-09,8.864530614085602e-10,1066.8140696563669,1.1721510481757744,0.000168863765105,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,1019819.3516501822,1.9e-06,0.12776,3.137384306933674,0.0712171763375096,0.1505782647874427,0.4181989813350346,206.1778060857392,3.349642750835496
130,0.0065,0.0095,500000.0,0.000127,1.0,30.0,325.0,0.0018931663483256,7295.919617095255,319.92671377973846,124.67553501087868,0.0,0.0002982487056911,0.295055429595019,0.0764619597427141,63.5,4.759432393302449e-09,7.68478513276673e-10,1148.9871910046325,1.5979810050659449,0.0001203457596401,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,818233.6399798595,1.9e-06,0.12776,3.2678093917537328,0.0547076719299072,0.0506534698523049,0.3557402344233183,76.80250043326893,1.2477211336388179
131,0.0065,0.0095,500000.0,0.000127,1.0,30.0,375.0,0.0026646111430079,7295.919617095255,351.11917342151344,130.48834363034047,0.0,0.0003121541013811,0.3736431957112333,0.1076193806882616,63.5,7.623674524362428e-09,1.036629688313279e-09,996.2721809322752,0.970671069149242,0.0002011590773179,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,1195576.8391521832,1.9e-06,0.12776,3.199730462065835,0.06332525796635,0.0980838150229715,0.3899265655730808,140.82657344622342,2.2878460134905376
132,0.0065,0.0095,500000.0,0.000127,1.0,30.0,400.0,0.0030955005934938,7295.919617095255,385.3528593710531,137.6333262265467,0.0,0.0003292463224918,0.4722541434190019,0.1250223161702658,63.5,8.877768186987642e-09,1.093501462311937e-09,906.2368219518538,0.8930312162677214,0.0002521011998994,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,1075929.165096087,1.9e-06,0.12776,3.480494881307318,0.0277854580623648,0.179291827248736,0.2190189922112396,329.5384651070928,5.443864402547201
133,0.0065,0.0095,500000.0,0.000127,1.0,35.0,375.0,0.0036557679111473,8511.906219944463,351.11917342151344,132.46261348713543,0.0,0.0002716088125747,0.3617122615397091,0.1476506167025829,63.5,9.998302822294663e-09,1.0650034651994911e-09,738.1566266558004,0.9274258401426978,0.0002547337160229,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,1063813.9455329976,1.9e-06,0.12776,3.478408146698486,0.0280496016837359,0.0461216448371261,0.2206417044270753,84.59546815088451,1.3743244403043657
134,0.0065,0.0095,500000.0,0.000127,1.0,35.0,400.0,0.0042459545945982,8511.906219944463,385.3528593710531,138.6210931547407,0.0,0.0002842365065765,0.5595202638761756,0.1714873125484706,63.5,1.1178676189196437e-08,1.0349836195457621e-09,561.1006216205351,0.9636572039108532,0.0003069644959669,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,1495693.7529951893,1.9e-06,0.12776,3.456574335090268,0.0308133753050294,0.2200929513277049,0.2372245882318524,395.1008533509598,7.026879203049711
135,0.0065,0.0095,500000.0,0.000127,1.0,40.0,400.0,0.0055948472653726,9727.892822793672,385.3528593710531,139.7002443789149,0.0,0.0002506431017146,0.5579660443060696,0.225966929292776,63.5,1.5066156061490536e-08,1.0527517497933776e-09,324.4272056856877,0.983076169634057,0.0004025311280682,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,1704751.6062521006,1.9e-06,0.12776,3.409700043691378,0.0367468299124838,0.1640591150132934,0.2705461884806793,281.6458205418276,4.5887010192101565
136,0.0065,0.0095,550000.0,0.000127,1.0,20.0,400.0,0.0011234345720211,4421.769464906215,385.3528593710531,135.7536920950987,0.0,0.0005358372745577,0.5114819853968979,0.0453737248686207,69.85,2.8336361440423836e-09,5.12591041430982e-10,1264.8870000000002,2.3911394356116378,9.894462683080684e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,555932.439757771,1.9e-06,0.12776,3.408298807496034,0.0369242015827805,0.2981682605282771,0.2714975308182086,511.2079373838116,13.895506032799778
137,0.0065,0.0095,550000.0,0.000127,1.0,25.0,325.0,0.0010786275965276,5527.2118311327695,319.92671377973846,123.43618139719774,0.0,0.0003897747810813,0.2519535699376395,0.0435640428195993,69.85,2.7440221930553995e-09,5.038758606626204e-10,1264.887,2.400196717637892,8.142062891737577e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,634486.2984862392,1.9e-06,0.12776,3.429038991951304,0.0342988617783159,0.04044952711804,0.257157939294842,70.71557604039566,1.1488339338601015
138,0.0065,0.0095,550000.0,0.000127,1.0,25.0,350.0,0.0012903388450499,5527.2118311327695,351.11917342151344,117.1699623900078,0.0,0.0003699879234996,0.2746171681320036,0.0521147214094159,69.85,3.167444690099927e-09,5.450547570564433e-10,1264.887,2.357401405861602,9.990989372628576e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,550569.5093205653,1.9e-06,0.12776,3.406778843689504,0.0371166020646197,0.0545624467225877,0.2725266792034344,93.4148791429932,1.5176031801765026
139,0.0065,0.0095,550000.0,0.000127,1.0,25.0,375.0,0.0015189406546244,5527.2118311327695,351.11917342151344,127.98510017622664,0.0,0.0004041389148481,0.316588250466053,0.0613475827352321,69.85,3.624648309248801e-09,5.89518952027719e-10,1264.887,2.311191836074225,0.0001122209979126,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,840046.0969073467,1.9e-06,0.12776,3.2876876163188427,0.0521914409722984,0.0873006677308209,0.3450235375283325,134.5700479947677,2.1862034788357287
