Unnamed: 0,length,wingLength,appliedElectricField,activeMaterialThickness,multiLayers,staticStrokeAmplitude,operatingFrequency,width,transmissionRatio,naturalFrequency,strokeAmplitude,netThrust,loadedDisplacement,liftableMass,totalMechanicalMass,appliedVoltage,intBulk,intCapacitance,intResistance,intInductance,averageCurrent,xt018-m0-mass,xt018-m0-area,xt018-m0-current,xt018-mem-mass,xt018-mem-area,xt018-mem-current,IMU-sensor-mass,IMU-sensor-area,IMU-sensor-current,total-additional-mass,total-additional-current,cp-frequency,cp-capacitance,N,M,cp-area,cp-mass,vin,load,battery-mass,battery-alpha,runtime,ccount
1343.0,0.0075,0.0095,500000.0,0.000127,1.0,30.0,375.0,0.0023474901587697,5480.04629017377,351.11917342151344,140.29690091654285,0.0,0.000446828862692,0.4280803097859377,0.1093977363789877,63.5,7.31699558215574e-09,1.102860239867322e-09,951.1929788307004,1.6169151394367756,0.0001959000915864,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,9.546245021793731e-10,28.0,4.0,,0.12220971099244266,3.4960641742710052,0.02581466148468288,0.15629286241450724,0.20669515013982195,291.7994056749741,1.0
1345.0,0.0075,0.0095,500000.0,0.000127,1.0,35.0,300.0,0.0018567797019549,6393.387338536066,291.5053062825179,123.35977186834208,0.0,0.0003367595406951,0.2136396401903418,0.0865296476705047,63.5,5.469983807819821e-09,8.97648190633058e-10,1083.4571788270268,2.250910966774301,0.0001259471443494,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,5.422534918696822e-10,28.0,4.0,,0.06941854349511019,3.576705751516923,0.015606866896592053,0.017511449024726816,0.13608506126435205,35.60395280294298,1.0
1355.0,0.0075,0.0095,550000.0,0.000127,1.0,25.0,350.0,0.0011322893907874,4151.550219828614,319.92671377973846,124.89766151733932,0.0,0.000525075045728,0.2359155316660256,0.0527669501894745,69.85,3.3074437815748053e-09,5.606329479551034e-10,1297.525,3.5749465225462345,9.531817856778656e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,8.480894894199845e-10,33.0,3.0,,0.12795896817159896,3.5121275875911944,0.023781318026431113,0.015009613304952124,0.19356579071955396,28.48679528359985,1.0
1356.0,0.0075,0.0095,550000.0,0.000127,1.0,25.0,375.0,0.0013386114823398,4151.550219828614,351.11917342151344,139.53168116443092,0.0,0.0005865970825863,0.414031417859396,0.0623819723000023,69.85,3.7200879646797294e-09,6.007636263725155e-10,1297.525,3.53324057495982,0.0001148938781391,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,1.0785732732712551e-09,33.0,3.0,,0.16273415113261477,3.466502225190905,0.029556680355581663,0.14873529442677882,0.22977265022517784,269.6113194704862,1.0
1359.0,0.0075,0.0095,550000.0,0.000127,1.0,30.0,325.0,0.0013678456620701,4981.860263794337,319.92671377973846,122.00504585466211,0.0,0.0004274286393951,0.2456641977648065,0.0637443435437916,69.85,3.7785563241402375e-09,6.064498205009485e-10,1297.525,3.5273311778691463,0.0001068805665508,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,5.270337670945267e-10,32.0,4.0,,0.07710872610160968,3.5678396679843662,0.01672915595134608,0.06463112811940522,0.14445729122296017,130.13334088599993,1.0
1360.0,0.0075,0.0095,550000.0,0.000127,1.0,30.0,350.0,0.0016414755116571,4981.860263794337,319.92671377973846,128.43278461552,0.0,0.0004499473771547,0.2732836786892136,0.0764960417942484,69.85,4.608767046628763e-09,7.3743194576907e-10,1212.6396930056856,3.005065566297892,0.0001283839498064,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,6.571574365133095e-10,32.0,4.0,,0.09614672899820538,3.538306544169502,0.020467526054493503,0.06046090789675983,0.17121146041178328,117.92979673385945,1.0
1361.0,0.0075,0.0095,550000.0,0.000127,1.0,30.0,375.0,0.0019400745113799,4981.860263794337,351.11917342151344,140.29690091654285,0.0,0.0004915117489612,0.4176775884147164,0.0904113523793287,69.85,5.803163045519831e-09,9.596311068237703e-10,1033.4802931720255,1.959150906008968,0.0001748347089225,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,9.825390978267078e-10,32.0,4.0,,0.14375234170689077,3.469097632060077,0.029228147840496627,0.1433338943284969,0.22780045192498674,260.48552347702497,1.0
1363.0,0.0075,0.0095,550000.0,0.000127,1.0,35.0,300.0,0.0015345286793016,5812.17030776006,291.5053062825179,123.35977186834212,0.0,0.0003704354947646,0.2091083553903936,0.0715121055128139,69.85,4.180979717206465e-09,6.578486368868252e-10,1276.8077924190302,3.3796725138630563,0.000107398124955,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,5.300437194392854e-10,32.0,4.0,,0.07754910318069212,3.5671437468993976,0.016817247227924416,0.019867146696887578,0.14510758530917955,39.971653205277995,1.0
1373.0,0.0075,0.0095,600000.0,0.000127,1.0,25.0,375.0,0.0011248054816883,3805.587701509565,351.11917342151344,139.53168116443095,0.0,0.0006399240900942,0.3981239676486351,0.0524181850576409,76.2,3.2924759633767204e-09,5.591772902157942e-10,1297.525,3.576459319931516,0.0001127693280754,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,6.795734003165885e-10,36.0,4.0,,0.11185463393514793,3.520249022574859,0.0227532882816634,0.19367114865584617,0.18676097170948275,370.6707268656527,1.0
1374.0,0.0075,0.0095,600000.0,0.000127,1.0,25.0,400.0,0.001313807440139,3805.587701509565,385.3528593710531,130.37807421359796,0.0,0.0005979435624448,0.3754254596334858,0.0612260543253598,76.2,3.670479880278095e-09,5.959391161442455e-10,1297.525,3.538254464050293,0.0001350600404202,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,8.553766090299542e-10,36.0,4.0,,0.14079102777589714,3.4791154614029343,0.027960068176843773,0.13322837753222877,0.22009242967510048,244.53724976707048,1.0
1375.0,0.0075,0.0095,600000.0,0.000127,1.0,30.0,325.0,0.0011493703132672,4566.705241811477,319.92671377973846,122.0050458546622,0.0,0.0004662857884311,0.2434475773192563,0.0535629553388805,76.2,3.341605626534506e-09,5.639552727820472e-10,1297.525,3.5714937848761577,0.0001048980281953,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,6.219300841200187e-10,36.0,4.0,,0.10236681109074061,3.5341748011371035,0.020990531501632513,0.047337810889635096,0.17482157971247497,91.9308299364725,1.0
1376.0,0.0075,0.0095,600000.0,0.000127,1.0,30.0,350.0,0.0013792953952119,4566.705241811477,319.92671377973846,128.43278461552,0.0,0.0004908516841687,0.2694143065107413,0.0642779240076671,76.2,3.801455790423892e-09,6.086768508456996e-10,1297.525,3.525016728811857,0.0001172101487149,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,7.130464622378117e-10,36.0,4.0,,0.11736414488148973,3.512263796653752,0.02376407637294278,0.04759223762158436,0.19345260243129764,90.33814469737518,1.0
1379.0,0.0075,0.0095,600000.0,0.000127,1.0,35.0,300.0,0.0012894303485798,5327.822782113391,291.5053062825179,123.35977186834208,0.0,0.0004041114488341,0.2143846464709193,0.0600900331045172,76.2,3.621725697159662e-09,5.911976499505201e-10,1297.525,3.543182049338073,0.0001032479892187,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,6.101065091100051e-10,36.0,4.0,,0.10042070541042156,3.5370588953757625,0.020625456281549062,0.013693907955980439,0.17230492094580144,26.674907747805207,1.0
1389.0,0.008,0.0075,400000.0,0.000127,1.0,30.0,375.0,0.0010097357926356,6020.558668403799,351.11917342151344,134.37887325085512,0.0,0.0003895574999802,0.1423650413137702,0.0501927545689665,50.8,3.290385585271283e-09,5.599554603465951e-10,1313.844,4.192518006876632,7.517356173421789e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,7.359522099970429e-10,22.0,2.0,,0.0216026464210205,3.591532411799214,0.013730074455795717,0.0303896403237831,0.12171204560624929,62.81561774247959,1.0
1390.0,0.008,0.0075,400000.0,0.000127,1.0,30.0,400.0,0.0012365591082256,6020.558668403799,385.3528593710531,129.18974104307145,0.0,0.0003745144703652,0.1581347736031276,0.0614678693989664,50.8,3.7440322164512714e-09,6.04073729345427e-10,1313.844,4.146667941863271,9.166889471771046e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,9.291031768083773e-10,22.0,2.0,,0.02727227005313147,3.564919436761806,0.01709880547318914,0.02921463415102973,0.14717944868676314,58.63585444673443,1.0
1402.0,0.008,0.0075,500000.0,0.000127,1.0,35.0,400.0,0.0010834951036135,5619.188090510213,385.3528593710531,133.62054341088287,0.0,0.0004150276504825,0.1593182396816593,0.0538592414065031,63.5,3.4379042072270166e-09,5.743020151283454e-10,1313.844,4.177608299755566,0.0001063493621384,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,4.4462510912690634e-10,28.0,4.0,,0.056920292703918594,3.5973401840449752,0.012994913412028491,0.008358705571237503,0.11595075726360778,17.390842937567633,1.0
1403.0,0.008,0.0075,500000.0,0.000127,1.0,40.0,375.0,0.0011645978444136,6421.929246297387,351.11917342151344,136.0464542062462,0.0,0.0003697422488626,0.1529953300390707,0.0578907613283879,63.5,3.600109688827245e-09,5.900769037276718e-10,1313.844,4.161214191730231,0.0001015559998356,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,4.2165919423062194e-10,28.0,4.0,,0.053980227981355496,3.602287268285262,0.012368700217055481,0.0009443407293273018,0.11098332077958455,1.975803628909407,1.0
1406.0,0.008,0.008,400000.0,0.000127,1.0,25.0,375.0,0.0010166962719233,5017.1322236698325,351.11917342151344,141.74914894767204,0.0,0.0004931082639929,0.1904216119697471,0.0505387516417839,50.8,3.304306543846722e-09,5.613093083704534e-10,1313.844,4.191111015593412,7.54464219594925e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,7.390302750447036e-10,22.0,2.0,,0.021692997873169532,3.5911025777795045,0.01378448382537921,0.07800986245479358,0.12213545634809111,161.16924417703555,1.0
1407.0,0.008,0.008,400000.0,0.000127,1.0,25.0,400.0,0.0012227039005553,5017.1322236698325,385.3528593710531,124.76313943041374,0.0,0.0004340183736662,0.2141949256423874,0.0607791436519245,50.8,3.7163218011106525e-09,6.013788221775134e-10,1313.844,4.149468633541748,9.107238961958544e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,9.218524018254252e-10,22.0,2.0,,0.02705943567868788,3.5659054445636165,0.01697399435903591,0.08617634631177493,0.1462622590461199,173.14809037710387,1.0
1408.0,0.008,0.008,400000.0,0.000127,1.0,30.0,350.0,0.0012016980426753,6020.558668403799,319.92671377973846,124.61434742708092,0.0,0.0003612506376261,0.1281100130545634,0.0597349676637401,50.8,3.674310085350688e-09,5.972930777905678e-10,1313.844,4.153714757653607,7.590138797632677e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,7.44170872684383e-10,22.0,2.0,,0.02184389152046651,3.590385142065038,0.013875298472780052,0.006351153870356688,0.12284126234863424,13.111004818937682,1.0
1409.0,0.008,0.008,400000.0,0.000127,1.0,30.0,375.0,0.0014719767151856,6020.558668403799,351.11917342151344,142.4836857514906,0.0,0.0004130529380589,0.2031296135461265,0.0731701961398209,50.8,4.358820860742641e-09,6.89424480861542e-10,1270.6579708886038,3.86151428065058,9.657938901556948e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,9.89617659040548e-10,22.0,2.0,,0.029048571483108784,3.5567292142956353,0.018135542494223413,0.06073084592319672,0.15472253880479378,120.81302759675152,1.0
1410.0,0.008,0.008,400000.0,0.000127,1.0,30.0,400.0,0.0017696458031298,6020.558668403799,385.3528593710531,131.78679655838252,0.0,0.0003820432018494,0.2249133713871676,0.0879669692986191,50.8,5.549497212519245e-09,9.109316582952143e-10,1092.0565181221132,2.818856859545085,0.0001331081352597,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,5.623785403021692e-10,24.0,3.0,,0.061709935212470056,3.586802874959346,0.014328750005146097,0.03505646687607824,0.12634854699522555,72.07945532698356,1.0
1414.0,0.008,0.008,400000.0,0.000127,1.0,35.0,375.0,0.0020162675620353,7023.985113137765,351.11917342151344,143.31405121716864,0.0,0.0003561086787375,0.211334563946878,0.1002262409877039,50.8,6.5305617274630316e-09,1.086964801708947e-09,951.6749917286172,2.005790932800483,0.0001424462331476,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,6.073396908247318e-10,24.0,3.0,,0.06664353329097188,3.578375935963771,0.015395451143826566,0.004284789668202227,0.13448953339448452,8.727844114552429,1.0
1420.0,0.008,0.008,450000.0,0.000127,1.0,30.0,375.0,0.001163043330517,5351.607705247823,351.11917342151344,142.48368575149073,0.0,0.0004646845553163,0.2260519723753115,0.0578134883080067,57.15,3.597000661034133e-09,5.89774543002222e-10,1313.844,4.1615284211692805,9.133183360410302e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,4.858436279372765e-10,27.0,3.0,,0.05997570806258544,3.597643848222153,0.012956474908588235,0.06808277600471925,0.11564744350872062,141.699343947688,1.0
1421.0,0.008,0.008,450000.0,0.000127,1.0,30.0,400.0,0.001398238659263,5351.607705247823,385.3528593710531,131.78679655838272,0.0,0.0004297986020806,0.2161560520884593,0.0695047658655756,57.15,4.067391318526123e-09,6.355212104199618e-10,1313.844,4.1139860374165655,0.00011095894996,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,6.052037425134166e-10,27.0,3.0,,0.07471029955353226,3.574146951503676,0.01593076563244613,0.03176098666935144,0.1385181062212283,64.39398293358663,1.0
1424.0,0.008,0.008,450000.0,0.000127,1.0,35.0,375.0,0.0015931002959291,6243.542322789127,351.11917342151344,143.31405121716864,0.0,0.0004006222635796,0.2107770668719066,0.0791911039902846,57.15,4.843315183716734e-09,7.795572611124465e-10,1197.9838224424898,3.437249869437012,0.0001202050734411,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,6.637200506400239e-10,27.0,3.0,,0.08193393450785294,3.5628482885319723,0.017360976135193384,0.009472028373769065,0.14909963866643028,18.96823174268317,1.0
1429.0,0.008,0.008,450000.0,0.000127,1.0,40.0,375.0,0.0020959326296791,7135.476940330431,351.11917342151344,144.25060589709358,0.0,0.000352835282344,0.2125780499008206,0.1041862959021945,57.15,6.822666975490185e-09,1.109577996709856e-09,941.052982709448,1.975452616190157,0.0001665727770742,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,5.275613731789783e-10,28.0,4.0,,0.06753767874152541,3.562926946043014,0.017351019488226014,0.0006740752571006842,0.14902687217994973,1.3499863605154356,1.0
1431.0,0.008,0.008,500000.0,0.000127,1.0,30.0,400.0,0.001132573314003,4816.44693472304,385.3528593710531,131.7867965583827,0.0,0.0004775540023118,0.2151462743634315,0.0562988603511163,63.5,3.5360606280061597e-09,5.83847972440169e-10,1313.844,4.167687630307419,0.0001089902534914,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,7.725771302716973e-10,30.0,3.0,,0.10596884758015052,3.5352668894416457,0.02085229247574103,0.012698566432164687,0.1738704265882745,24.689256575554268,1.0
1432.0,0.008,0.008,500000.0,0.000127,1.0,35.0,350.0,0.0010539924308892,5619.188090510213,319.92671377973846,127.42799971967575,0.0,0.0003957935058437,0.1413647117660398,0.0523926989485864,63.5,3.378898861778456e-09,5.68563597770109e-10,1313.844,4.183571970020052,8.828392852156536e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,100000000.0,9.758341734098051e-11,24.0,4.0,,0.010707852327878216,3.5609021328513712,0.01760732495552266,0.03808416048957509,0.15089608307383157,76.10450744020925,1.0
1433.0,0.008,0.008,500000.0,0.000127,1.0,35.0,375.0,0.0012904112397026,5619.188090510213,351.11917342151344,143.31405121716864,0.0,0.0004451358484218,0.2349557855017372,0.0641447942321305,63.5,3.851736479405276e-09,6.145482381783617e-10,1313.844,4.13578227200651,0.0001077222913613,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,7.617841519362287e-10,30.0,3.0,,0.10448845237900739,3.5373866848618203,0.020583963941541834,0.02614253889059931,0.1720179202290395,50.94174864766725,1.0
1434.0,0.008,0.008,500000.0,0.000127,1.0,35.0,400.0,0.0015507596978504,5619.188090510213,385.3528593710531,136.91886183414604,0.0,0.0004252722828632,0.2112513529603631,0.0770864036685077,63.5,4.6739527914017454e-09,7.480499707987255e-10,1223.3881812897384,3.5855579759513634,0.0001409305330797,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,6.213604686587604e-10,28.0,4.0,,0.07954570946330838,3.560441359389762,0.017665650710156793,0.014439239828546918,0.15132030075665073,28.839869589821298,1.0
1437.0,0.008,0.008,500000.0,0.000127,1.0,40.0,375.0,0.0016977054300401,6421.929246297387,351.11917342151344,144.25060589709364,0.0,0.0003920392026045,0.2116231077887103,0.0843908996807775,63.5,5.2617357201604185e-09,8.573980210046132e-10,1135.2207419759372,3.070845281981325,0.0001446423167555,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,10000000.0,6.416181526301031e-10,28.0,4.0,,0.08213907020133904,3.556339963322879,0.018184814769255805,0.004913137906593756,0.15507771382388597,9.769691914173592,1.0
