Unnamed: 0,length,wingLength,appliedElectricField,activeMaterialThickness,multiLayers,staticStrokeAmplitude,operatingFrequency,width,transmissionRatio,naturalFrequency,strokeAmplitude,netThrust,loadedDisplacement,liftableMass,totalMechanicalMass,appliedVoltage,intBulk,intCapacitance,intResistance,intInductance,averageCurrent,xt018-m0-mass,xt018-m0-area,xt018-m0-current,xt018-mem-mass,xt018-mem-area,xt018-mem-current,IMU-sensor-mass,IMU-sensor-area,IMU-sensor-current,total-additional-mass,total-additional-current,ccount,boost-frequency,inductance,boost-mass,vin,load,battery-mass,battery-alpha,runtime
1066.0,0.007,0.0095,600000.0,0.000127,1.0,40.0,325.0,0.0022168896657149,6989.85496195634,319.92671377973846,127.28897801258913,0.0,0.0003178337433194,0.3130758074643796,0.0964240593882048,76.2,6.4100781076214834e-09,9.876656545787402e-10,1012.2873779046732,1.4039123545368803,0.0001900321307775,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,1261514.3428174162,1.9e-06,0.12776,3.290583074732755,0.05182492724901838,0.048711748076174594,0.34343272534323177,75.26933791521999
1091.0,0.0075,0.008,400000.0,0.000127,1.0,25.0,400.0,0.0012794410560998,5708.381552264345,385.3528593710531,134.4919669149134,0.0,0.0004112072079725,0.2348666765593222,0.0596245120963635,50.8,3.601747112199628e-09,5.89254682616694e-10,1297.525,3.545201284919984,8.856110988618191e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,479629.54924781795,1.9e-06,0.12776,3.5883754898063294,0.014129684834641883,0.007302164462958588,0.12481230926459937,15.040350580144906
1104.0,0.0075,0.008,450000.0,0.000127,1.0,25.0,400.0,0.0010109163900047,5074.116935346085,385.3528593710531,134.49196691491346,0.0,0.000462608108969,0.2300987336560067,0.0471107256070032,57.15,3.064697780009582e-09,5.37025292437882e-10,1297.525,3.599480860924432,8.663283757867723e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,348745.0506215956,1.9e-06,0.12776,3.5624647480142237,0.0174095255678198,0.015048008049003386,0.1494542758550155,30.121863006709823
1107.0,0.0075,0.008,450000.0,0.000127,1.0,30.0,400.0,0.0014633341445087,6088.940322415301,385.3528593710531,138.342607877679,0.0,0.0003965442056267,0.2607287980753933,0.0681942978023966,57.15,3.969533289017497e-09,6.25022807777674e-10,1297.525,3.508029136029002,0.0001085345816766,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,801341.7985096328,1.9e-06,0.12776,3.4584419600060383,0.030576967087843257,0.02459450027299659,0.23583376851756851,44.231431348631716
1117.0,0.0075,0.008,500000.0,0.000127,1.0,30.0,400.0,0.001185300657052,5480.04629017377,385.3528593710531,138.3426078776789,0.0,0.0004406046729186,0.2452745730236704,0.0552373812199413,63.5,3.4134663141041713e-09,5.709439042999156e-10,1297.525,3.5642308251834915,0.0001056376256554,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,552608.9863279883,1.9e-06,0.12776,3.400300286729452,0.03793667256589221,0.0220971918037291,0.276880814182275,37.605565022859224
1120.0,0.0075,0.008,500000.0,0.000127,1.0,35.0,400.0,0.0016232338316896,6393.387338536066,385.3528593710531,141.15953487255808,0.0,0.0003853510703567,0.2526819940255653,0.0756459430244032,63.5,4.535800326758786e-09,7.238576002797386e-10,1223.5847009861825,3.068961428387233,0.0001368999978961,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,480551.1184592518,1.9e-06,0.12776,3.3808409761981255,0.04039987643061704,0.009096051001161981,0.28965124671694903,15.206513711796854
1125.0,0.0075,0.008,550000.0,0.000127,1.0,35.0,375.0,0.001121755897404,5812.17030776006,351.11917342151344,139.04843814750677,0.0,0.000417546791805,0.2254817675936723,0.0522760683308242,69.85,3.286376794808132e-09,5.585841308245775e-10,1297.525,3.577075762898742,0.0001032075572619,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,530642.1211954686,1.9e-06,0.12776,3.4010061046987685,0.03784732851914325,0.005265699262848089,0.27640897672244,8.96714868415221
1126.0,0.0075,0.008,550000.0,0.000127,1.0,35.0,400.0,0.0013415155633799,5812.17030776006,385.3528593710531,141.15953487255825,0.0,0.0004238861773923,0.2600075178232733,0.0625173082846307,69.85,3.725896126759829e-09,6.0132848465521e-10,1297.525,3.5326535440183844,0.0001254446085152,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,750544.0015744735,1.9e-06,0.12776,3.263087806244512,0.05530534098170737,0.029550209538642486,0.3582343809744386,44.631569614303565
1130.0,0.0075,0.008,600000.0,0.000127,1.0,35.0,400.0,0.0011272457164511,5327.822782113391,385.3528593710531,141.15953487255803,0.0,0.000462421284428,0.2469174893253073,0.0525319048780578,76.2,3.297356432902357e-09,5.596519280783362e-10,1297.525,3.575966050876559,0.0001230181025001,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,869500.6160263821,1.9e-06,0.12776,3.419682917308918,0.03548317502418763,0.02644558444724948,0.2636959257891743,45.82637677838936
1133.0,0.0075,0.008,600000.0,0.000127,1.0,40.0,400.0,0.0014826739407057,6088.940322415303,385.3528593710531,143.4283772072959,0.0,0.0004111220163949,0.2434776153726164,0.0690955709847682,76.2,4.008212881411451e-09,6.287844948369673e-10,1297.525,3.504119789625745,0.0001459613375908,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,1161202.8050116608,1.9e-06,0.12776,3.3718292013706654,0.04154060742143479,0.006442044387848178,0.29541377084216036,10.682256754938937
1134.0,0.0075,0.0085,400000.0,0.000127,1.0,20.0,400.0,0.0011109905667227,4566.705241811475,385.3528593710531,127.90514235100336,0.0,0.0004888351111033,0.2559914654302432,0.0517743823904151,50.8,3.264846133445566e-09,5.56490220180415e-10,1297.525,3.579251866842657,8.1312652768196e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,497551.78247865324,1.9e-06,0.12776,3.591193849870344,0.013772930396159039,0.03627708303982799,0.12204558233636274,74.95653048243882
1136.0,0.0075,0.0085,400000.0,0.000127,1.0,25.0,375.0,0.0014738761642723,5708.381552264345,351.11917342151344,140.72821706645283,0.0,0.00043027445096,0.2423969763593362,0.0686855770074212,50.8,3.99061732854475e-09,6.27073283331798e-10,1297.525,3.5058981721539824,8.886127721742987e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,478876.1787797085,1.9e-06,0.12776,3.5882539270780276,0.014145072521768696,0.0057713993519148965,0.12493125269630637,11.885800826205445
1137.0,0.0075,0.0085,400000.0,0.000127,1.0,25.0,400.0,0.0017437561160826,5708.381552264345,385.3528593710531,134.35882635626868,0.0,0.0004108001326754,0.2931067897335657,0.0812625225216859,50.8,5.017889464330794e-09,8.135429324656631e-10,1151.271330350381,2.6468032019524887,0.0001207277315512,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,390099.1611449007,1.9e-06,0.12776,3.5719032550579577,0.01621477784076487,0.04390426721187979,0.14064028465474518,88.79466490938435
1142.0,0.0075,0.0085,400000.0,0.000127,1.0,30.0,400.0,0.002524778105541,6850.0578627172135,385.3528593710531,138.61238122805193,0.0,0.0003531710950393,0.2889077446634122,0.1176597092744219,50.8,7.967051386983685e-09,1.153184014518166e-09,927.554585927866,1.5493997525875227,0.0001851379655671,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,851548.6297256337,1.9e-06,0.12776,3.468243394085512,0.029336279229682034,0.003308035388990299,0.2284506845537779,6.006742098451626
1152.0,0.0075,0.0085,450000.0,0.000127,1.0,25.0,375.0,0.0011645441297954,5074.116935346085,351.11917342151344,140.72821706645283,0.0,0.00048405875733,0.2559609743990297,0.0542700855367279,57.15,3.3719532595909147e-09,5.669066559658655e-10,1297.525,3.568426549603146,8.632901593155072e-05,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,349764.03747539764,1.9e-06,0.12776,3.5627081049484155,0.017378720892605667,0.03375088886230168,0.1492292924055198,67.57761993487584
1153.0,0.0075,0.0085,450000.0,0.000127,1.0,25.0,400.0,0.0013777826102381,5074.116935346085,385.3528593710531,134.35882635626902,0.0,0.0004621501492598,0.3087490401011691,0.0642074252023198,57.15,3.798430220476366e-09,6.083826066043774e-10,1297.525,3.525322523166454,0.0001043923821217,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,261548.68834611928,1.9e-06,0.12776,3.5382501460234534,0.020474665060322354,0.07660161489884929,0.17126095104597314,149.40353613112856
1156.0,0.0075,0.0085,450000.0,0.000127,1.0,30.0,375.0,0.0016865983325154,6088.940322415301,351.11917342151344,141.57618301807085,0.0,0.0004058129009698,0.258773349486439,0.0785988554918849,57.15,4.7892583300617985e-09,7.710095965597143e-10,1185.5660004907302,2.847012056764834,0.0001189094465746,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,770775.7937478148,1.9e-06,0.12776,3.452506330804972,0.0313283125563327,0.012234493994554091,0.24023657542425483,21.87608203036317
1157.0,0.0075,0.0085,450000.0,0.000127,1.0,30.0,400.0,0.001994886404378,6088.940322415301,385.3528593710531,138.6123812280522,0.0,0.0003973174819193,0.2877945124001393,0.0929656962168272,57.15,6.0224106175123204e-09,1.0004187740675e-09,1000.593157373152,1.767159095928724,0.0001620550340607,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,609839.9047550696,1.9e-06,0.12776,3.4161582557229035,0.0359293347186198,0.026888816183311987,0.2661291990788895,46.44045212830904
1162.0,0.0075,0.0085,450000.0,0.000127,1.0,35.0,400.0,0.0027327361336565,7103.763709484519,385.3528593710531,141.71881102323917,0.0,0.0003481900532621,0.3146819697493467,0.1273509693006642,57.15,8.729564156740818e-09,1.212213593992201e-09,899.8268488457885,1.4702044831271197,0.0002263849147966,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,1135529.716140812,1.9e-06,0.12776,3.1608138626453632,0.06825140979172623,0.01939100044868239,0.40788705654461194,27.021529000335267
1167.0,0.0075,0.0085,450000.0,0.000127,1.0,40.0,400.0,0.003595576320512,8118.587096553735,385.3528593710531,144.20660216131057,0.0,0.0003100145358909,0.3474714642058863,0.1675610476885011,57.15,1.173401764102404e-08,1.4251425104571562e-09,768.852103846394,1.1838798984574592,0.0002972697294435,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,1385354.9575668261,1.9e-06,0.12776,3.244700694609757,0.05763282346711939,0.01197041651738509,0.3677659520752816,17.811163531283114
1168.0,0.0075,0.0085,500000.0,0.000127,1.0,25.0,400.0,0.0011160039142929,4566.705241811475,385.3528593710531,134.35882635626885,0.0,0.0005135001658443,0.2901980514786113,0.052008014413879,63.5,3.2748728285858556e-09,5.57465341349546e-10,1297.525,3.578238468764828,0.0001019104532193,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,570712.9992182296,1.9e-06,0.12776,3.4053203408948476,0.03730122267153829,0.07025003706473229,0.27351148306297307,120.11035771274537
1170.0,0.0075,0.0085,500000.0,0.000127,1.0,30.0,375.0,0.0013661446493375,5480.04629017377,351.11917342151344,141.57618301807088,0.0,0.0004509032232997,0.2525749720023257,0.0636650729484268,63.5,3.775154298675027e-09,6.061189650193932e-10,1297.525,3.527675020582916,0.0001057979817785,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,551785.4013580234,1.9e-06,0.12776,3.400068301851069,0.03796603774037103,0.0209698990538989,0.27703576113103173,35.67946256378966
1171.0,0.0075,0.0085,500000.0,0.000127,1.0,30.0,400.0,0.0016158579875462,5480.04629017377,385.3528593710531,138.61238122805202,0.0,0.0004414638687992,0.2901471021901729,0.07530221393563,63.5,4.506296950184973e-09,7.183689469946736e-10,1228.010207472254,3.094797092702272,0.000136042318652,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,493002.6154782965,1.9e-06,0.12776,3.384769420718248,0.03990260497237368,0.04690488825454289,0.2871096206729235,78.69479493439734
1176.0,0.0075,0.0085,500000.0,0.000127,1.0,35.0,400.0,0.0022135162682618,6393.387338536066,385.3528593710531,141.71881102323906,0.0,0.0003868778369579,0.300461787186294,0.1031542851335379,63.5,6.825757983626726e-09,1.0648313044670155e-09,969.0561642317556,1.6679355229996342,0.0002013108562889,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,1194574.79199338,1.9e-06,0.12776,3.199499517429582,0.06335449146460986,0.029367502052756095,0.39003636260274055,42.15762165343955
1181.0,0.0075,0.0085,500000.0,0.000127,1.0,40.0,400.0,0.0029124168196147,7306.72838689836,385.3528593710531,144.2066021613106,0.0,0.0003444605954343,0.3511947630503937,0.1357244486276859,63.5,9.388393338587364e-09,1.2632165556370411e-09,875.8694240513686,1.4017778853649177,0.0002689184796987,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,990305.2363148028,1.9e-06,0.12776,3.464896740335529,0.029759906286641935,0.047530314422707776,0.23098759111318548,86.02193025291118
1182.0,0.0075,0.0085,550000.0,0.000127,1.0,30.0,375.0,0.0011290451647417,4981.860263794337,351.11917342151344,141.57618301807082,0.0,0.0004959935456297,0.2622265360253497,0.0526157627672948,69.85,3.300955329483493e-09,5.600019297680931e-10,1297.525,3.575602310399104,0.0001036003400885,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,528061.3328138605,1.9e-06,0.12776,3.400243814896475,0.037943820899180435,0.041670773258054794,0.27691853886945744,70.91268587557197
1183.0,0.0075,0.0085,550000.0,0.000127,1.0,30.0,400.0,0.0013354198244183,4981.860263794337,385.3528593710531,138.61238122805227,0.0,0.0004856102556791,0.288403590291621,0.0622332346575455,69.85,3.7137046488367677e-09,6.001428329484978e-10,1297.525,3.533885736692068,0.0001250839026307,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,753688.0221755523,1.9e-06,0.12776,3.2639948910593493,0.05519052011906976,0.05823035563407539,0.35775671911524737,88.01448668912553
1186.0,0.0075,0.0085,550000.0,0.000127,1.0,35.0,375.0,0.0015471378765585,5812.17030776006,351.11917342151344,142.48692300344302,0.0,0.0004278721743795,0.242720515852419,0.0720997193233831,69.85,4.231416506234339e-09,6.672316323244285e-10,1269.242274064849,3.335505774263183,0.0001290858575839,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,660419.4499551206,1.9e-06,0.12776,3.5081042406888927,0.02429060244444397,0.0026807965290358837,0.19689488020098553,5.066889061694358
1187.0,0.0075,0.0085,550000.0,0.000127,1.0,35.0,400.0,0.0018293522878196,5812.17030776006,385.3528593710531,141.71881102323897,0.0,0.0004255656206537,0.3154654070525848,0.0852514753169735,69.85,5.360274151278787e-09,8.77238382105861e-10,1099.913627308182,2.346982067362436,0.0001769379889597,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,989795.8089707373,1.9e-06,0.12776,3.4550326435108927,0.031008526137861737,0.0622739317356113,0.23836887669566403,111.62362380743852
1191.0,0.0075,0.0085,550000.0,0.000127,1.0,40.0,375.0,0.0020363723645047,6642.480351725782,351.11917342151344,143.4876812800436,0.0,0.000377017671379,0.2825497970071587,0.09489902493065,69.85,6.176230336517391e-09,1.014548416905886e-09,992.6753513993676,1.735396054908089,0.0001853276524641,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,948905.151093794,1.9e-06,0.12776,3.446650879420392,0.032069508934127605,0.019710772076508676,0.24453047972372877,35.04497317129581
1192.0,0.0075,0.0085,550000.0,0.000127,1.0,40.0,400.0,0.0024069560492683,6642.480351725782,385.3528593710531,144.20660216131049,0.0,0.0003789066549778,0.322839759090879,0.1121689658080048,69.85,7.53503718065071e-09,1.1197398311049923e-09,943.2641934308832,1.594269140797453,0.0002420270583001,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,1192048.31676001,1.9e-06,0.12776,3.390822094577867,0.03913644372432067,0.042730793282874185,0.28315786392304426,72.08910426320438
1193.0,0.0075,0.0085,600000.0,0.000127,1.0,30.0,400.0,0.0011221236024626,4566.705241811477,385.3528593710531,138.61238122805213,0.0,0.000529756642559,0.2939893965852591,0.0522932041219653,76.2,3.2871122049253404e-09,5.586556512970017e-10,1297.525,3.577001434998196,0.0001226875145387,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,871237.9723925246,1.9e-06,0.12776,3.420104904455981,0.035429758929622655,0.0737561924632936,0.2634035221884587,127.85958053574115
1195.0,0.0075,0.0085,600000.0,0.000127,1.0,35.0,375.0,0.0013000255768304,5327.822782113391,351.11917342151344,142.48692300344294,0.0,0.0004667696447777,0.2669541793284524,0.0605837919314539,76.2,3.6429161536609555e-09,5.93258474821412e-10,1297.525,3.541040329899487,0.0001230701886007,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,869225.8947727504,1.9e-06,0.12776,3.419616082999398,0.03549163506336736,0.03843038739699839,0.26374221536705456,66.59012201448458
1196.0,0.0075,0.0085,600000.0,0.000127,1.0,35.0,400.0,0.0015371640751818,5327.822782113391,385.3528593710531,141.71881102323923,0.0,0.0004642534043495,0.3091705296110207,0.0716349202316236,76.2,4.191521300727321e-09,6.59809737741732e-10,1275.2265548909018,3.370441407297596,0.0001522678522539,0.00148,6.65847e-07,0.0154111111111111,0.0157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.0401799999999999,0.0990777777777777,1.0,1124326.2686653843,1.9e-06,0.12776,3.3634198299749047,0.04260508481330323,0.0695956093793971,0.3007073970284481,114.53703193068252
