Unnamed: 0,length,wingLength,appliedElectricField,activeMaterialThickness,multiLayers,staticStrokeAmplitude,operatingFrequency,width,transmissionRatio,naturalFrequency,strokeAmplitude,netThrust,loadedDisplacement,liftableMass,totalMechanicalMass,appliedVoltage,intBulk,intCapacitance,intResistance,intInductance,averageCurrent,xt018-m0-mass,xt018-m0-area,xt018-m0-current,xt018-mem-mass,xt018-mem-area,xt018-mem-current,IMU-sensor-mass,IMU-sensor-area,IMU-sensor-current,total-additional-mass,total-additional-current,cp-frequency,cp-capacitance,N,M,cp-area,cp-mass,vin,load,battery-mass,battery-alpha,runtime,ccount
11.0,0.01,0.011,400000.0,0.000127,1.0,30.0,300.0,0.0035069570538013,3853.1575477784313,265.6087782946687,139.47513542907862,0.0,0.0006317676626812,0.4896598227661891,0.2179082834950034,50.8,1.3708619197271781e-08,1.8225947829117047e-09,578.1923928264807,2.489055591581174,0.0002162362992965,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,5.633880900570203e-10,24.0,4.0,,0.061820713354772835,3.56478863690674,0.01711536241686843,0.17388082591641274,0.14730097136712947,348.94148998619517,1.0
12.0,0.01,0.011,400000.0,0.000127,1.0,30.0,325.0,0.004371840322889,3853.1575477784313,291.5053062825179,149.393353370322,0.0,0.0006766933001249,0.7227269471982779,0.2716486703030347,50.8,1.6879857850593226e-08,2.0680947817864684e-09,462.8746236147919,2.1596878621029783,0.0002874136082564,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,7.960754281697989e-10,24.0,4.0,,0.0873535520580179,3.516183120121699,0.023267959478266004,0.32767472483722515,0.19018202023312916,624.5044060750105,1.0
13.0,0.01,0.011,400000.0,0.000127,1.0,30.0,350.0,0.0054349299663041,3853.1575477784313,319.92671377973846,145.7148174961735,0.0,0.0006600309753015,0.8878704022400884,0.3377048083862715,50.8,2.0922829865216402e-08,2.287434772460859e-09,371.4721914725087,1.9008224737021784,0.0003842401326076,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,1.1728777414993602e-09,24.0,4.0,,0.12870016235182888,3.444833479060716,0.03229955961256767,0.38541543150198787,0.24585335838098127,684.053468214606,1.0
14.0,0.01,0.011,400000.0,0.000127,1.0,35.0,300.0,0.0048160492784626,4495.35047240817,265.6087782946687,140.86781997253271,0.0,0.000546922266399,0.498784514403049,0.2992500379665564,50.8,1.85086240210298e-08,2.194184974522557e-09,403.646762871644,1.9905227269449173,0.0002860636010507,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,7.913626277966543e-10,24.0,4.0,,0.08683641531674076,3.5171309947402136,0.023147975349340107,0.07664806111975174,0.18938705434087724,146.22440311447616,1.0
15.0,0.01,0.011,400000.0,0.000127,1.0,35.0,325.0,0.0060010525974299,4495.35047240817,291.5053062825179,150.84605507559178,0.0,0.0005856629735263,0.6754686698570668,0.3728814041939087,50.8,2.3187320389719893e-08,2.340847310462323e-09,361.51749112679136,1.8752484499636983,0.0003849067996873,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,1.1757844807327972e-09,24.0,4.0,,0.12901911956111103,3.444315120283965,0.032365174647599415,0.13751814610204696,0.2462298210014249,243.95184622341947,1.0
17.0,0.01,0.011,450000.0,0.000127,1.0,20.0,300.0,0.0012144994445524,2283.3526209057377,265.6087782946687,136.38045570002305,0.0,0.0010424530865458,0.405118293706459,0.0754641374867101,57.15,5.0411077782097415e-09,8.103184021698043e-10,1250.4203332685388,5.814344215588403,9.615882873252344e-05,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,5.146164107867735e-10,27.0,3.0,,0.06352760814956648,3.591923553021485,0.013680562908672849,0.2300765480701824,0.12132639435263307,475.77879527461994,1.0
18.0,0.01,0.011,450000.0,0.000127,1.0,20.0,325.0,0.0015150994802838,2283.3526209057377,291.5053062825179,146.10595875690416,0.0,0.0011167920424307,0.7151574759066913,0.0941422213069185,57.15,6.2435079211354836e-09,1.0340066121589592e-09,1070.0603118296774,4.761420446430474,0.0001286948755898,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1000000.0,3.939811882242623e-09,28.0,4.0,,0.5043692785951477,3.5954503351070297,0.01323413479657859,0.08059597600462498,0.11783375862125854,167.32812388311083,1.0
19.0,0.01,0.011,450000.0,0.000127,1.0,20.0,350.0,0.0018847180588383,2283.3526209057377,319.92671377973846,129.1896586567912,0.0,0.0009874886964214,0.6103565901343944,0.1171088413039815,57.15,7.721982235353521e-09,1.309054211585933e-09,848.289164696972,3.466742666584453,0.0001727288761109,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,1.0296420690559618e-09,27.0,3.0,,0.1271057364791235,3.4953014488887506,0.02591120900142395,0.3300920123512892,0.20730793703606223,615.8070741113974,1.0
21.0,0.01,0.011,450000.0,0.000127,1.0,25.0,275.0,0.0015163120482778,2854.1907761321727,242.0128264794384,122.48816180897768,0.0,0.0007490115013192,0.3653615983924858,0.0942175654317908,57.15,6.24835819311129e-09,1.0349089312934107e-09,1069.3327710333065,4.757173136015339,0.0001080698169424,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,5.872300756921268e-10,27.0,3.0,,0.07249151282442641,3.5776462385107357,0.015487817910033501,0.16260252013626858,0.13518733802281685,330.9439609505625,1.0
22.0,0.01,0.011,450000.0,0.000127,1.0,25.0,300.0,0.0019096445498574,2854.1907761321727,265.6087782946687,138.04891546313004,0.0,0.0008441650515401,0.4913618374828204,0.1186576737499431,57.15,7.821688199429841e-09,1.3276029856863802e-09,833.333270085524,3.37943164943228,0.0001462999369234,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,8.37779942825799e-10,27.0,3.0,,0.10342102351931343,3.530066209069976,0.021510606446838464,0.23323314021356367,0.17838041852166575,450.9892493315441,1.0
23.0,0.01,0.011,450000.0,0.000127,1.0,25.0,325.0,0.0023815291247763,2854.1907761321727,291.5053062825179,147.89025354936092,0.0,0.0009043445440404,0.7400860360986402,0.1479786936971042,57.15,9.582050124180004e-09,1.5031383138315202e-09,728.249450029818,2.917644806938916,0.0001922061916987,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,6.237117115693128e-10,28.0,4.0,,0.07984671233502981,3.5403453227167097,0.020209452820669643,0.4762106300665062,0.16941840898880497,930.8646440734458,1.0
24.0,0.01,0.011,450000.0,0.000127,1.0,25.0,350.0,0.0029616673857304,2854.1907761321727,319.92671377973846,138.98068174984888,0.0,0.0008498627749362,0.7789225876387814,0.1840261646797486,57.15,1.17092237476784e-08,1.667812492997547e-09,650.8976819026037,2.6967146206081694,0.0002523024499583,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,8.709850613684875e-10,28.0,4.0,,0.11150230523684722,3.4852311760005836,0.027185927088533724,0.4473441177221855,0.21531070324063678,826.1228001529328,1.0
26.0,0.01,0.011,450000.0,0.000127,1.0,30.0,275.0,0.0022011960116864,3425.0289313586068,242.0128264794384,125.67683931389512,0.0,0.0006404251419439,0.3337448677461828,0.1367735153821501,57.15,8.920828709517033e-09,1.4519501585705742e-09,752.2938651084714,2.9863198641761888,0.0001508318562709,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,8.694804313505671e-10,27.0,3.0,,0.10733433870114448,3.524225250506761,0.02224996829028346,0.05358701366288823,0.18338730431703484,102.98662620678809,1.0
27.0,0.01,0.011,450000.0,0.000127,1.0,30.0,300.0,0.002770929030164,3425.0289313586068,265.6087782946687,139.47513542907856,0.0,0.0007107386205163,0.4884507877937242,0.1721744462182744,57.15,1.1009849777268244e-08,1.613670774975504e-09,676.3294626447911,2.7693522369694867,0.0001990856493474,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,6.503881506540782e-10,28.0,4.0,,0.08326179324214456,3.5341982317833875,0.020987565597039654,0.19696454833330512,0.1748011958081953,382.5179353585362,1.0
35.0,0.01,0.011,450000.0,0.000127,1.0,40.0,300.0,0.0050207885384712,4566.705241811475,265.6087782946687,142.31479467710938,0.0,0.0005439067357958,0.534142295799077,0.3119717166264478,57.15,1.9266264153884893e-08,2.2483613570276834e-09,378.75445433952206,1.919530898563101,0.0003341493127902,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,1.2740046856276723e-09,28.0,4.0,,0.16309632120077355,3.4035830473962765,0.03752113324097769,0.023024257971855644,0.2746810568337982,39.30246695709634,1.0
38.0,0.01,0.011,500000.0,0.000127,1.0,20.0,325.0,0.0012272305790299,2055.017358815164,291.5053062825179,146.1059587569042,0.0,0.0012408800471453,0.7269099238545128,0.0762551992586041,63.5,5.092032316119744e-09,8.197921358487573e-10,1242.7816525820383,5.769750361608683,0.0001176432325122,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,8.477887709282756e-10,30.0,3.0,,0.1162850873091043,3.5206253426107517,0.022705652834082102,0.49831963728680434,0.18644287420714953,954.116054600341,1.0
39.0,0.01,0.011,500000.0,0.000127,1.0,20.0,350.0,0.001526621627659,2055.017358815164,319.92671377973846,129.18965865679115,0.0,0.0010972096626904,0.6233443142174852,0.0948581614562251,63.5,6.289596510636352e-09,1.0425806913846062e-09,1063.147023404547,4.721061359933406,0.0001573451133396,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,7.131140984287123e-10,28.0,4.0,,0.09129188248850742,3.5420666409915262,0.01999156443145243,0.40114427027275257,0.16789850401896908,785.564853523332,1.0
40.0,0.01,0.011,500000.0,0.000127,1.0,25.0,275.0,0.001228212759105,2568.7716985189554,242.0128264794384,122.48816180897772,0.0,0.0008322350014658,0.3574192118619629,0.0763162279997505,63.5,5.095961036420144e-09,8.205230143476623e-10,1242.1923445369782,5.766310040172426,9.903597613780622e-05,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,6.893217121430984e-10,30.0,3.0,,0.09454930075666566,3.551742301186996,0.018766797318101706,0.15050368310554674,0.1592504135454082,297.7960541496729,1.0
41.0,0.01,0.011,500000.0,0.000127,1.0,25.0,300.0,0.0015468120853845,2568.7716985189554,265.6087782946687,138.04891546313004,0.0,0.0009379611683779,0.4965250255820875,0.0961127157374539,63.5,6.3703583415381675e-09,1.0576051984059675e-09,1051.0327487692748,4.65033943604015,0.0001334924841578,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,9.932554235468233e-10,30.0,3.0,,0.13623770166349053,3.4929391423313483,0.02621023514793065,0.22812460818114305,0.20919986306648866,424.5648348209227,1.0
42.0,0.01,0.011,500000.0,0.000127,1.0,25.0,325.0,0.0019290385910688,2568.7716985189554,291.5053062825179,147.8902535493609,0.0,0.001004827271156,0.7400860360986402,0.1198627418946544,63.5,7.899264364275423e-09,1.3420348481193872e-09,821.6968453586865,3.311499365519476,0.000179394619286,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,8.461851058813774e-10,28.0,4.0,,0.108327449169581,3.5163100907160207,0.023251887251136603,0.4758458450344047,0.19007562266798247,907.01798938939,1.0
43.0,0.01,0.011,500000.0,0.000127,1.0,25.0,350.0,0.0023989505824416,2568.7716985189554,319.92671377973846,138.98068174984897,0.0,0.0009442919721514,0.766916159680479,0.1490611933905964,63.5,9.645928802286173e-09,1.508083452661346e-09,725.9265890077756,2.911010309359284,0.0002351030940581,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,1.037919845376906e-09,32.0,4.0,,0.15185493239608416,3.4345687000013703,0.03359889873400379,0.4299500338937984,0.2532389235045412,755.6223744409095,1.0
44.0,0.01,0.011,500000.0,0.000127,1.0,30.0,250.0,0.0013918567791155,3082.526038222746,220.5130739903045,113.68785851449454,0.0,0.0006437017647265,0.1957047127134938,0.0864844128271209,63.5,5.750537116462016e-09,9.42296911754232e-10,1144.0059325306977,5.193107585520959,0.0001018140874241,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,4.2288712023719633e-10,28.0,4.0,,0.054137425373671486,3.6020218468175265,0.01240229787119923,0.01903287451270122,0.11125125094327158,39.80966612207929,1.0
45.0,0.01,0.011,500000.0,0.000127,1.0,30.0,275.0,0.001782968769466,3082.526038222746,242.0128264794384,125.67683931389506,0.0,0.0007115834910487,0.3241171447256692,0.1107865474595416,63.5,7.314985077864143e-09,1.2333385971416863e-09,909.3387383203784,3.823143972440538,0.0001395403168037,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,1.0516989109370584e-09,30.0,3.0,,0.1442539744272601,3.4820438123517654,0.027589390841548767,0.03302662283886751,0.21781011719353507,60.79691040255411,1.0
46.0,0.01,0.011,500000.0,0.000127,1.0,30.0,300.0,0.0022444525144328,3082.526038222746,265.6087782946687,139.4751354290786,0.0,0.0007897095783515,0.4879705314229742,0.1394613014368023,63.5,9.079435886253949e-09,1.4642286610634919e-09,746.5263314089474,2.9698467786119505,0.0001860898628548,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,8.891667942574549e-10,28.0,4.0,,0.11382990558298307,3.508207551541945,0.02427752512127286,0.19862932440318887,0.19680974024392525,375.4628281827034,1.0
59.0,0.01,0.011,550000.0,0.000127,1.0,20.0,325.0,0.0010142401479586,1868.197598922876,291.5053062825179,146.10595875690427,0.0,0.0013649680518598,0.7200199928006683,0.063020825833557,69.85,4.240070591834498e-09,6.612976494617827e-10,1370.5759112248254,6.515800464139407,0.0001087678836617,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,1.003293032131636e-09,33.0,3.0,,0.1513759370524913,3.4811744462739433,0.027699437180513525,0.4695732299146198,0.21848908094113315,863.6614377032304,1.0
61.0,0.01,0.011,550000.0,0.000127,1.0,25.0,275.0,0.0010150518670289,2335.246998653596,242.0128264794384,122.48816180897772,0.0,0.0009154585016123,0.3530896789973592,0.0630712628097111,69.85,4.243317468115819e-09,6.61901681279059e-10,1370.088879782627,6.512957223282999,9.18116601565896e-05,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,8.09648296547611e-10,33.0,3.0,,0.1221589960736092,3.5199445768648334,0.022791825713312244,0.131809420114039,0.1870181329914525,252.19266848572474,1.0
62.0,0.01,0.011,550000.0,0.000127,1.0,25.0,300.0,0.0012783570953591,2335.246998653596,265.6087782946687,138.04891546313004,0.0,0.0010317572852156,0.4927845094478633,0.0794319964772346,69.85,5.296538381436505e-09,8.578373705834446e-10,1212.1057427845242,5.590667467801774,0.0001231618458783,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,6.245573718910166e-10,32.0,4.0,,0.0913771115452039,3.5456008093261,0.019544201351126674,0.2859254014254246,0.16476037151503217,562.0422705613859,1.0
63.0,0.01,0.011,550000.0,0.000127,1.0,25.0,325.0,0.0015942467694783,2335.246998653596,291.5053062825179,147.89025354936103,0.0,0.0011053099982716,0.7400860360986402,0.0990601172683094,69.85,6.560097077913569e-09,1.0929031967928816e-09,1022.5719383129644,4.484188070677256,0.000164956373559,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,9.071692983395383e-10,32.0,4.0,,0.1327252129196246,3.4845701444908697,0.027269601963181043,0.4722507059107063,0.21583037194036012,871.5409183532279,1.0
65.0,0.01,0.011,550000.0,0.000127,1.0,30.0,250.0,0.0011502948587731,2802.296398384314,220.5130739903045,113.68785851449462,0.0,0.0007080719411991,0.1894291224096921,0.071474721344728,69.85,4.7842894350925755e-09,7.62541265912588e-10,1288.9430847361136,6.039236186380959,9.431859030749924e-05,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,4.556528061470035e-10,32.0,4.0,,0.06666519228988511,3.584526058358657,0.014616954638144762,0.01523920877507888,0.12856316495536887,31.253846925754967,1.0
66.0,0.01,0.011,550000.0,0.000127,1.0,30.0,275.0,0.0014735279086496,2802.296398384314,242.0128264794384,125.67683931389509,0.0,0.0007827418401536,0.3249458808485497,0.0915591301318525,69.85,6.0772216345984635e-09,1.0030715844146163e-09,1095.0032548102304,4.907034853256644,0.0001286487898361,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,6.588289807535928e-10,32.0,4.0,,0.09639128761102685,3.5379343869383644,0.020514634564764066,0.10094546310567036,0.17153792755685168,196.81789572683826,1.0
67.0,0.01,0.011,550000.0,0.000127,1.0,30.0,300.0,0.0018549194334156,2802.296398384314,265.6087782946687,139.47513542907862,0.0,0.0008686805361866,0.4815527412709744,0.1152572739147126,69.85,7.602787733662458e-09,1.2868798922624622e-09,866.1683399506311,3.57111950379779,0.0001739928434034,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,9.75961466705558e-10,32.0,4.0,,0.14278998827114364,3.470435114950472,0.02905884620880099,0.18745547908511806,0.2267801765391031,341.11928060483723,1.0
80.0,0.01,0.011,600000.0,0.000127,1.0,20.0,350.0,0.0010601539080965,1712.5144656793036,319.92671377973846,129.18965865679138,0.0,0.0013166515952285,0.6077265963857496,0.0658737232334896,76.2,4.423725632386357e-09,6.954638690170875e-10,1343.0276551420466,6.354976499953754,0.0001346684901959,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,8.521083943003516e-10,36.0,4.0,,0.1402530947696452,3.4798623309072947,0.02786552773325384,0.3655497783826146,0.21951159709506926,671.4568795909137,1.0
81.0,0.01,0.011,600000.0,0.000127,1.0,25.0,300.0,0.0010741750592948,2140.643082099129,265.6087782946687,138.04891546313004,0.0,0.0011255534020534,0.5074139978889175,0.066744941484343,76.2,4.4798102371792855e-09,7.05897554448589e-10,1334.6149644231073,6.305864052805658,0.0001147042390569,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,6.940704611965149e-10,36.0,4.0,,0.1142407830061744,3.516781597716744,0.023192202820665336,0.2903782733984,0.18968026908283211,553.7652266984736,1.0
