,length,wingLength,appliedElectricField,activeMaterialThickness,multiLayers,staticStrokeAmplitude,operatingFrequency,width,transmissionRatio,naturalFrequency,strokeAmplitude,netThrust,loadedDisplacement,liftableMass,totalMechanicalMass,appliedVoltage,intBulk,intCapacitance,intResistance,intInductance,averageCurrent,xt018-m0-mass,xt018-m0-area,xt018-m0-current,xt018-mem-mass,xt018-mem-area,xt018-mem-current,IMU-sensor-mass,IMU-sensor-area,IMU-sensor-current,total-additional-mass,total-additional-current,cp-frequency,cp-capacitance,N,M,cp-area,cp-mass,vin,load,battery-mass,battery-alpha,runtime,ccount,runtime-new
200,0.0105,0.011,550000.0,0.000127,1.0,25.0,325.0,0.001633619889291,2118.137867259497,291.5053062825179,153.71015152903814,0.0,0.0012665597831892,0.7404825404603065,0.1065819357130399,69.85,6.899169557164308e-09,1.1334467707971727e-09,963.4480664253538,5.909904268984573,0.0001728433396002,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,9.670282117090362e-10,32.0,4.0,,0.1414829905876364,3.4722554808696646,0.0288284201430804,0.4563676141596301,0.2253872025882436,831.9641903598731,1.0,116.89686271896537
201,0.0105,0.011,550000.0,0.000127,1.0,30.0,250.0,0.0011196038423268,2541.765440711396,220.5130739903045,121.29356702760536,0.0,0.0008328746910366,0.2215427893932566,0.0730460895641603,69.85,4.8431053693072835e-09,7.50947383625238e-10,1271.8576946039077,7.710368837328152,9.507077746214598e-05,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,4.5983933338545384e-10,32.0,4.0,,0.0672777105046595,3.583537617235923,0.0147420737676046,0.0451689893244365,0.1295211122439981,92.5345173505906,1.0,1.5033009633549834
202,0.0105,0.011,550000.0,0.000127,1.0,30.0,275.0,0.0014508766370922,2541.765440711396,242.0128264794384,135.1218608167242,0.0,0.000927828085511,0.3384041719010463,0.0946592542584798,69.85,6.168196548368853e-09,9.97460389849162e-10,1073.094017744672,6.550006368191621,0.0001301548341443,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,6.683685994279862e-10,32.0,4.0,,0.0977870005414009,3.5358138934097783,0.0207830514671167,0.1099079171011655,0.1733931894017995,213.81250675970648,1.0,3.4737725320968154
203,0.0105,0.011,550000.0,0.000127,1.0,30.0,300.0,0.0018563888619317,2541.765440711396,265.6087782946687,149.54705480500496,0.0,0.001026880156289,0.5662414751822586,0.1211160072412379,69.85,7.896634309658537e-09,1.2652342699398772e-09,851.0644552273171,4.93381611903303,0.0001791479538938,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,1.0167184925793612e-09,32.0,4.0,,0.1487530262035038,3.462186550935775,0.0301029682359777,0.2603224417375167,0.2330298373781828,469.8889440139672,1.0,10.499053062221503
204,0.0105,0.011,600000.0,0.000127,1.0,20.0,350.0,0.0011249447035582,1553.3011026569643,291.5053062825179,143.88497306145587,0.0,0.0016167287332572,0.692697793156971,0.0733945423053087,76.2,4.864468814232913e-09,7.549217267611164e-10,1268.6531778650628,7.691661189058451,0.0001347174052624,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,8.52516296269888e-10,36.0,4.0,,0.1403202335444452,3.4797690790255285,0.0278773317689204,0.442933017307217,0.2195841653672575,813.5219513750113,1.0,106.59779046173092
205,0.0105,0.011,600000.0,0.000127,1.0,25.0,300.0,0.0010753041821785,1941.6263783212053,265.6087782946687,148.58504334967878,0.0,0.0013356319499082,0.5862704012068156,0.0701558556970403,76.2,4.665906728714298e-09,7.17982278822182e-10,1298.4374906928551,7.86553902891582,0.0001187665300836,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,7.24948862123118e-10,36.0,4.0,,0.1193232247711683,3.5094420955321106,0.0241212537301126,0.360741320738607,0.1957909362994284,682.7630392809775,1.0,49.103097357202756
206,0.0105,0.011,600000.0,0.000127,1.0,30.0,275.0,0.0012191393964455,2329.9516539854467,242.0128264794384,135.1218608167243,0.0,0.0010121760932847,0.3351527325163751,0.0795400678144171,76.2,5.2412475857821615e-09,8.250156713315879e-10,1212.1363621326757,7.361721670494348,0.0001216535661452,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,7.472706152244608e-10,36.0,4.0,,0.1229972819381767,3.504175079671979,0.0247879645984837,0.0965653827637811,0.2001196143739761,181.7823285090491,1.0,2.953217116381069
207,0.0105,0.0115,400000.0,0.000127,1.0,20.0,275.0,0.001478350945804,2329.9516539854462,242.0128264794384,129.87626327278733,0.0,0.0009728821670697,0.4165731623782672,0.0964517550869052,50.8,6.278093783216244e-09,1.0179050944596883e-09,1056.6094325175632,6.453771008094283,9.626503469620148e-05,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1000000.0,2.292890650056921e-09,24.0,4.0,,0.2515994536140467,3.641673391459113,0.0073831150051755,0.0324719536773151,0.0693504892940155,71.12130562174745,1.0,1.1554253517220097
208,0.0105,0.0115,400000.0,0.000127,1.0,20.0,300.0,0.001885112407737,2329.9516539854462,265.6087782946687,145.03988792131346,0.0,0.0010864704366806,0.7072925102241089,0.1229900117955079,50.8,8.040252038685334e-09,1.2774334758024172e-09,839.5750369051733,4.78034535208862,0.0001323877268867,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1000000.0,3.234855470281813e-09,24.0,4.0,,0.3549614844576692,3.6190790080351753,0.0102431635398512,0.1932910139709317,0.0936980912933235,412.2775698873139,1.0,7.608292878207273
209,0.0105,0.0115,400000.0,0.000127,1.0,20.0,325.0,0.0024000790193612,2329.9516539854462,291.5053062825179,145.3290473090505,0.0,0.001088636483075,0.8785872387924972,0.1565878754443826,50.8,1.0508397358309956e-08,1.692631868301621e-09,740.2761307518322,3.4762198303483216,0.0001875451049088,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1000000.0,4.7761655667045e-09,24.0,4.0,,0.524089819513741,3.583685110167957,0.0147234037762079,0.1618595438343735,0.1293783032404049,331.644612492225,1.0,5.48486407256251
210,0.0105,0.0115,400000.0,0.000127,1.0,20.0,350.0,0.0030847338398881,2329.9516539854462,291.5053062825179,142.79559860204984,0.0,0.0010696588269112,0.6444547833058167,0.2012566729690547,50.8,1.3392047412923228e-08,2.108115316231718e-09,648.9888213482463,2.745008043314328,0.0002365111136675,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,6.266006013152157e-10,24.0,4.0,,0.0687570377249467,3.551209606127887,0.0188342270724194,0.3383910726118152,0.1597312088480525,669.178962211728,1.0,44.74486721986956
211,0.0105,0.0115,400000.0,0.000127,1.0,25.0,250.0,0.00180471829663,2912.4395674818074,220.5130739903045,118.68155374866151,0.0,0.0007112195210586,0.2493223935335377,0.1177448748833764,50.8,7.638281483150361e-09,1.2432892124800543e-09,871.732681347971,5.209893499556625,0.0001060381842714,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,4.3672134827966366e-10,24.0,3.0,,0.047921540700611,3.610818865691439,0.0112887511782989,0.0476059779495501,0.1022841914580061,100.57858298938066,1.0,1.6339835666735878
212,0.0105,0.0115,400000.0,0.000127,1.0,25.0,275.0,0.0023257821593466,2912.4395674818074,242.0128264794384,132.09834712802652,0.0,0.0007916219514281,0.4345740911518948,0.1517405402658191,50.8,1.0156725554240636e-08,1.6245885749944087e-09,750.182378753785,3.604408165430789,0.0001514811238808,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,6.516843758855958e-10,24.0,3.0,,0.0715094864631056,3.57014824710551,0.016436930746138,0.17527406442297,0.1422929681957774,353.8032164309068,1.0,5.9456484028654755
213,0.0105,0.0115,400000.0,0.000127,1.0,25.0,300.0,0.0029645729662831,2912.4395674818074,265.6087782946687,145.87672023468545,0.0,0.0008741912101912,0.7516477498685854,0.1934170411246168,50.8,1.2951457543038133e-08,2.0740072517226867e-09,665.0102711622496,2.7907681077368385,0.0002095565682006,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,9.592032032251327e-10,24.0,3.0,,0.1052536028398457,3.5152795755945347,0.0233823322032234,0.4169271059041227,0.1909383570441925,793.8654323682149,1.0,96.18947737335348
214,0.0105,0.0115,400000.0,0.000127,1.0,25.0,325.0,0.0037731431588544,2912.4395674818074,291.5053062825179,150.51359890924329,0.0,0.0009019784991672,0.9842111992524912,0.2461704244845094,50.8,1.5916214915799668e-08,2.303522596118033e-09,557.2009121527393,2.48284571176785,0.0002768317012954,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,7.594708740040541e-10,24.0,4.0,,0.0833369253481229,3.5235837693697736,0.0223311684342058,0.6186538494198589,0.183933467268672,1188.1695978269713,1.0,386.1633505331092
215,0.0105,0.0115,400000.0,0.000127,1.0,25.0,350.0,0.0048479808095694,2912.4395674818074,291.5053062825179,153.69299652751474,0.0,0.0009210315834915,0.9911508866518474,0.3162958423625779,50.8,1.9857286301754666e-08,2.608618846065654e-09,413.8892253907396,2.073522454830396,0.0003397560435057,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,9.89432293320146e-10,24.0,4.0,,0.1085706483129764,3.4785096516544702,0.0280367529551303,0.530234395976293,0.2205629269405946,972.6444297338342,1.0,210.2256171907071
216,0.0105,0.0115,400000.0,0.000127,1.0,30.0,275.0,0.0033769502429855,3494.9274809781687,242.0128264794384,133.86208281484207,0.0,0.0006684928661359,0.4878688680005326,0.2203216893130546,50.8,1.4463507557613517e-08,2.191061916305578e-09,610.0266342685994,2.633725218632117,0.0002114801660284,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,9.701385063869846e-10,24.0,3.0,,0.10645353633888,3.513396099862495,0.0236207468528487,0.1250436423485979,0.1925104390941699,237.63132013822607,1.0,3.8616798065681244
217,0.0105,0.0115,400000.0,0.000127,1.0,30.0,300.0,0.0043024611004986,3494.9274809781687,265.6087782946687,146.88374658936596,0.0,0.0007335216566301,0.7101577578053239,0.2807046090876121,50.8,1.7857047368494978e-08,2.4537712582468715e-09,486.6251866001825,2.281269088837776,0.0002809345307054,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,7.735723888940753e-10,24.0,4.0,,0.0848842880369504,3.520722263110021,0.022693384416453,0.3085188606807613,0.1863609085068603,590.770327077877,1.0,25.234241323282905
218,0.0105,0.0115,400000.0,0.000127,1.0,30.0,325.0,0.0054736957340602,3494.9274809781687,291.5053062825179,154.07753741003714,0.0,0.0007694466754478,0.985695766333158,0.3571192360381491,50.8,2.2309472936241183e-08,2.69646224511712e-09,385.2905342122837,1.99423126890956,0.0003773889759658,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,1.1432944616516502e-09,24.0,4.0,,0.1254539817955906,3.450135480897207,0.0316284201395941,0.467072548499418,0.2419810280120654,833.238957781038,1.0,117.62737429988212
219,0.0105,0.0115,400000.0,0.000127,1.0,35.0,300.0,0.0059097604435302,4077.4153944745294,265.6087782946687,148.06229006964105,0.0,0.0006337775796059,0.7475513995282629,0.3855693186651569,50.8,2.405373177412109e-08,2.737604078326194e-09,377.6227723609637,1.974532481723964,0.0003684140145134,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,1.1053117721630304e-09,24.0,4.0,,0.1212861319585774,3.4570141513432167,0.0307577023616181,0.2046459489045282,0.2368975131342807,367.528624626414,1.0,6.265921367081796
220,0.0105,0.0115,450000.0,0.000127,1.0,20.0,275.0,0.0011680797596476,2071.0681368759524,242.0128264794384,129.87626327278738,0.0,0.0010944924379534,0.4163828967849785,0.0762087941427399,57.15,5.037009038590614e-09,7.870202042644453e-10,1242.7721442114075,7.540570302691778,8.788001467972078e-05,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,4.654902271397815e-10,27.0,3.0,,0.0574631514412419,3.601712170132455,0.0124414974515879,0.2466609512009965,0.1115636505527776,515.7412510894959,1.0,14.356513280133987
221,0.0105,0.0115,450000.0,0.000127,1.0,20.0,300.0,0.0014894715320391,2071.0681368759524,265.6087782946687,145.03988792131338,0.0,0.0012222792412657,0.6932057235562602,0.0971772932705247,57.15,6.322576128156655e-09,1.0261803563800914e-09,1049.9370807765015,6.41481848586514,0.0001190090790483,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1000000.0,3.612978218346886e-09,28.0,4.0,,0.4625284841088209,3.603620325564731,0.0121999587892745,0.0974499461769145,0.1096352169413807,204.19952428237283,1.0,3.317486447564175
222,0.0105,0.0115,450000.0,0.000127,1.0,20.0,325.0,0.0018963587313471,2071.0681368759524,291.5053062825179,145.32904730905042,0.0,0.0012247160434593,0.8800418123231085,0.123723753437537,57.15,8.096483656735842e-09,1.282209913149187e-09,835.0765074611327,4.720255907650139,0.0001638481100932,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1000000.0,5.1762742066378225e-09,28.0,4.0,,0.6626594785349227,3.5652987727359675,0.0170507882612699,0.0576085803506487,0.1468268217101439,115.6723384415431,1.0,1.8791943028847269
223,0.0105,0.0115,450000.0,0.000127,1.0,20.0,350.0,0.0024373205648499,2071.0681368759524,291.5053062825179,142.79559860204972,0.0,0.0012033661802751,0.6509358659320783,0.159017618148389,57.15,1.0684674006956197e-08,1.7267387929064843e-09,735.3105913533467,3.411965005701009,0.0002145051302946,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,7.116192502152992e-10,28.0,4.0,,0.0911005140837349,3.5202771946192284,0.0227497222000977,0.3647677336999543,0.1867371669305308,698.156022190048,1.0,54.408221424510934
224,0.0105,0.0115,450000.0,0.000127,1.0,25.0,250.0,0.0014259502590657,2588.8351710949405,220.5130739903045,118.68155374866151,0.0,0.000800121961191,0.2458869142389214,0.093032987562174,57.15,6.068491036262946e-09,9.789116998309183e-10,1088.049844560558,6.637316989560082,9.614271027804068e-05,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,5.145197188703408e-10,27.0,3.0,,0.0635156718683877,3.591942715925622,0.0136781372246048,0.0532882548083595,0.1213074917117725,110.19796371338671,1.0,1.7902584868434936
225,0.0105,0.0115,450000.0,0.000127,1.0,25.0,275.0,0.0018376550394837,2588.8351710949405,242.0128264794384,132.0983471280265,0.0,0.0008905746953566,0.4503864331707218,0.11989376021003,57.15,7.802965197418721e-09,1.2572778094741803e-09,858.5579842065025,5.033911494387173,0.0001327356070727,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,7.45577123514638e-10,27.0,3.0,,0.0920389057851945,3.5472797333013224,0.0193316793289465,0.2024037671754972,0.1632612782906572,398.5782602987303,1.0,7.136921865162496
226,0.0105,0.0115,450000.0,0.000127,1.0,25.0,300.0,0.0023423786400261,2588.8351710949405,265.6087782946687,145.87672023468545,0.0,0.0009834651114651,0.760115104377711,0.1528233411354998,57.15,1.0235282229457233e-08,1.639788129895173e-09,747.9695146631765,3.575773372168704,0.0001878299828024,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,6.069400739622616e-10,28.0,4.0,,0.0776996304403703,3.5442359718700374,0.0197169655860712,0.4935421328018408,0.1659750678166069,968.7426392028088,1.0,207.3368218170817
227,0.0105,0.0115,450000.0,0.000127,1.0,30.0,275.0,0.0026682075993959,3106.602205313928,242.0128264794384,133.86208281484207,0.0,0.0007520544744029,0.4829856779363134,0.1740813347658703,57.15,1.1777539303807516e-08,1.938192065754797e-09,704.5256534138729,3.013603291023526,0.0001972276664697,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,6.431454336119154e-10,28.0,4.0,,0.0823345906043513,3.535862199783165,0.0207769367363083,0.1905197525660916,0.1733510176928959,370.6519529812718,1.0,6.343507851935414
228,0.0105,0.0115,450000.0,0.000127,1.0,35.0,275.0,0.0036669585315123,3624.369239532916,242.0128264794384,135.48755313330415,0.0,0.0006524456371204,0.4855964229937681,0.2392426420797554,57.15,1.5526871282212034e-08,2.273381735698226e-09,571.3588624650168,2.52328329550102,0.0002537732587142,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,8.77477876542247e-10,28.0,4.0,,0.1123335064726221,3.483838457567085,0.0273622205611284,0.0979702744413904,0.2164047842502146,180.67216507,1.0,2.9351803724574252
229,0.0105,0.0115,450000.0,0.000127,1.0,35.0,300.0,0.0046694403504436,3624.369239532916,265.6087782946687,148.06229006964097,0.0,0.0007129997770567,0.7637564086990268,0.3046473628959265,57.15,1.92026379516268e-08,2.557939541607938e-09,437.6946199408436,2.141514827609539,0.0003380691001776,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,1.2958503213977996e-09,28.0,4.0,,0.1658929693360544,3.399419824242773,0.038048123513573,0.2571660764670458,0.2774685391692148,437.2960854007802,1.0,8.65646372660601
230,0.0105,0.0115,500000.0,0.000127,1.0,20.0,300.0,0.0012064719409517,1863.961323188357,265.6087782946687,145.0398879213133,0.0,0.0013580880458508,0.6797657059675959,0.078713607549125,63.5,5.190577763806887e-09,8.155893236678734e-10,1219.7368354289667,7.406092473550766,0.0001095058160039,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,7.769818629000311e-10,30.0,3.0,,0.106573013070215,3.5344031370768434,0.020961628218121,0.4584290853482558,0.1746228919096554,890.491404978291,1.0,152.7770440253336
231,0.0105,0.0115,500000.0,0.000127,1.0,20.0,325.0,0.0015360505723912,1863.961323188357,291.5053062825179,145.32904730905048,0.0,0.0013607956038437,0.8747949047929418,0.100216240284405,63.5,6.508892289564825e-09,1.06084163688862e-09,1021.9896565652762,6.251664218062426,0.0001485279077328,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,6.63123553299097e-10,28.0,4.0,,0.084892161908638,3.552013797946094,0.0187324306397348,0.6536365025998986,0.1590051566104376,1293.7035772033305,1.0,478.84669950813657
232,0.0105,0.0115,500000.0,0.000127,1.0,20.0,350.0,0.0019742296575284,1863.961323188357,291.5053062825179,142.79559860204972,0.0,0.001337073533639,0.7184705516364794,0.128804270700195,63.5,8.48583828764209e-09,1.3152825520785519e-09,803.9281369886328,4.304189212935936,0.0001898514714538,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,9.13903789942338e-10,28.0,4.0,,0.1169967016232787,3.503590913823966,0.024861909642536,0.4366195793130057,0.2005968399631544,821.4369152864159,1.0,110.9556914166549
233,0.0105,0.0115,500000.0,0.000127,1.0,25.0,250.0,0.0011550197098432,2329.9516539854462,220.5130739903045,118.68155374866151,0.0,0.0008890244013233,0.2523446064676481,0.0753567199253609,63.5,4.984768839372985e-09,7.773017118630436e-10,1250.6081740940522,7.586316261543668,8.878591444493911e-05,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,9.903162395359407e-10,24.0,4.0,,0.1086676439481205,3.5591604895389675,0.0178277861343079,0.0322702425941665,0.1524973280802499,64.36480456144038,1.0,1.0456603165364307
234,0.0105,0.0115,500000.0,0.000127,1.0,25.0,275.0,0.0014885005819818,2329.9516539854462,242.0128264794384,132.0983471280265,0.0,0.0009895274392851,0.4267199385779446,0.0971139457701243,63.5,6.3186923279273295e-09,1.0254578345753787e-09,1050.5196508109004,6.418219471468956,0.0001210733400278,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,8.783895591335862e-10,30.0,3.0,,0.1204823773065711,3.5147327425173165,0.0234515515800864,0.1730736155012491,0.1913954128614622,329.3610324961668,1.0,5.440428885057767
235,0.0105,0.0115,500000.0,0.000127,1.0,25.0,300.0,0.0018973266984212,2329.9516539854462,265.6087782946687,145.8767202346855,0.0,0.0010927390127391,0.7520470507354554,0.1237869063197548,63.5,8.101323492106013e-09,1.2826210194131671e-09,834.6893206315189,4.715084030534562,0.0001665998889287,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,7.67484677453541e-10,28.0,4.0,,0.0982523289613841,3.5314181154710056,0.0213394790543031,0.4939578154543164,0.1772127983621196,956.4946330196362,1.0,198.36405409857656
236,0.0105,0.0115,500000.0,0.000127,1.0,25.0,325.0,0.0024148116216668,2329.9516539854462,291.5053062825179,150.51359890924337,0.0,0.001127473123959,0.9842111992524912,0.1575490716700861,63.5,1.0578131675889767e-08,1.7061244274711535e-09,738.311783777753,3.4508008858516903,0.0002359772852348,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,1.043094115211667e-09,32.0,4.0,,0.152611964260786,3.4334342886184244,0.0337424951115918,0.6380001633216191,0.254046271533391,1120.0510756369388,1.0,327.8946982120252
237,0.0105,0.0115,500000.0,0.000127,1.0,30.0,250.0,0.0016779603687015,2795.941984782535,220.5130739903045,121.40097263365271,0.0,0.0007578292751112,0.2665687925963905,0.109474832743122,63.5,7.076531474806234e-09,1.166442250805209e-09,936.8437787790648,5.754591098134304,0.0001236017290468,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,5.302362700016e-10,28.0,4.0,,0.0678801153402937,3.579211684829004,0.0152896601482273,0.0531638445129746,0.1336889277708546,108.39154153314894,1.0,1.7609116411184615
238,0.0105,0.0115,500000.0,0.000127,1.0,30.0,275.0,0.0021612481555107,2795.941984782535,242.0128264794384,133.86208281484207,0.0,0.0008356160826699,0.4809901519639402,0.141005881160355,63.5,9.377931269417421e-09,1.4739033982613856e-09,772.1202459319036,3.888287457395722,0.0001750303136487,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,8.18852165398342e-10,28.0,4.0,,0.1048283238597031,3.521516849725,0.0225928038322785,0.1991059469438819,0.185688303066443,381.575123551148,1.0,6.63090235398969
239,0.0105,0.0115,500000.0,0.000127,1.0,35.0,275.0,0.002970236410525,3261.9323155796246,242.0128264794384,135.48755313330415,0.0,0.0007249395968005,0.4795394120141011,0.1937865400846019,63.5,1.2972223505258416e-08,2.075614839248896e-09,664.2551452633304,2.7886113360224924,0.0002396369724054,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,1.0649200514298161e-09,32.0,4.0,,0.1558052513760205,3.4286667739265853,0.0343459779839765,0.0938976205534785,0.2574202606416344,164.09782743382974,1.0,2.6659082871344184
240,0.0105,0.0115,550000.0,0.000127,1.0,20.0,325.0,0.0012694632829679,1694.5102938075972,291.5053062825179,145.3290473090505,0.0,0.0014968751642281,0.9040905660815988,0.0828233390780206,69.85,5.442543131871755e-09,8.624636379244791e-10,1181.9420302192366,7.185450180216883,0.000137515075826,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,7.158512121361806e-10,32.0,4.0,,0.10473403886513,3.525345516866092,0.0221081624220136,0.680483188138448,0.1824317440254652,1309.3223136620031,1.0,492.7060986066747
241,0.0105,0.0115,550000.0,0.000127,1.0,20.0,350.0,0.0016315947582879,1694.5102938075972,291.5053062825179,142.7955986020497,0.0,0.0014707808870029,0.6509358659320783,0.106449810496029,69.85,6.891069033151795e-09,1.131939791837636e-09,964.6631450272308,5.91699777635447,0.0001726469668729,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,9.655076110261335e-10,32.0,4.0,,0.1412605160729307,3.472565787783989,0.0287891407868368,0.3671755393631184,0.2251492497826084,669.5714816242212,1.0,44.86658080947997
242,0.0105,0.0115,550000.0,0.000127,1.0,25.0,275.0,0.0012301657702329,2118.137867259497,242.0128264794384,132.09834712802646,0.0,0.0010884801832136,0.4306964211580309,0.0802594593141523,69.85,5.285353080931678e-09,8.332208260953541e-10,1205.5205378602482,7.323099149974343,0.0001124026618952,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,10000000.0,1.0475806099520203e-09,33.0,3.0,,0.1580580063758494,3.472516266613833,0.0287954092893881,0.156328955468029,0.2251872339293716,285.0633222855302,1.0,4.646470371504994
