Unnamed: 0,length,wingLength,appliedElectricField,activeMaterialThickness,multiLayers,staticStrokeAmplitude,operatingFrequency,width,transmissionRatio,naturalFrequency,strokeAmplitude,netThrust,loadedDisplacement,liftableMass,totalMechanicalMass,appliedVoltage,intBulk,intCapacitance,intResistance,intInductance,averageCurrent,xt018-m0-mass,xt018-m0-area,xt018-m0-current,xt018-mem-mass,xt018-mem-area,xt018-mem-current,IMU-sensor-mass,IMU-sensor-area,IMU-sensor-current,total-additional-mass,total-additional-current,ccount,boost-frequency,inductance,boost-mass,vin,load,battery-mass,battery-alpha,runtime
14.0,0.01,0.011,400000.0,0.000127,1.0,35.0,300.0,0.0048160492784626,4495.35047240817,265.6087782946687,140.86781997253271,0.0,0.000546922266399,0.498784514403049,0.2992500379665564,50.8,1.85086240210298e-08,2.194184974522557e-09,403.646762871644,1.9905227269449173,0.0002860636010507,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1083794.4484965245,1.9e-06,0.12776,3.331198858963882,0.04668368873874913,0.035724476436492486,0.32027455441013974,57.14846230307648
15.0,0.01,0.011,400000.0,0.000127,1.0,35.0,325.0,0.0060010525974299,4495.35047240817,291.5053062825179,150.84605507559178,0.0,0.0005856629735263,0.6754686698570668,0.3728814041939087,50.8,2.3187320389719893e-08,2.340847310462323e-09,361.51749112679136,1.8752484499636983,0.0003849067996873,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1538502.9407046032,1.9e-06,0.12776,3.0820831767591406,0.07821731939757719,0.13877726566315798,0.4411702333777219,182.51686732772845
16.0,0.01,0.011,400000.0,0.000127,1.0,35.0,350.0,0.0074572991792725,4495.35047240817,319.92671377973846,150.71080408121114,0.0,0.0005851378587031,0.9542317207358716,0.4633667418032794,50.8,2.9012306717090225e-08,2.4782412629660068e-09,335.91085123167136,1.8094639668755417,0.0005188905393891,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1624549.6155497606,1.9e-06,0.12776,3.146317879878991,0.07008634431911508,0.32705497893259206,0.41430974517735775,450.81038447849375
17.0,0.01,0.011,450000.0,0.000127,1.0,20.0,300.0,0.0012144994445524,2283.3526209057377,265.6087782946687,136.38045570002305,0.0,0.0010424530865458,0.405118293706459,0.0754641374867101,57.15,5.0411077782097415e-09,8.103184021698043e-10,1250.4203332685388,5.814344215588403,9.615882873252344e-05,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,312579.7926429063,1.9e-06,0.12776,3.5532783456684096,0.01857236130779628,0.16584415621974888,0.15786093796529635,328.69199995012707
18.0,0.01,0.011,450000.0,0.000127,1.0,20.0,325.0,0.0015150994802838,2283.3526209057377,291.5053062825179,146.10595875690416,0.0,0.0011167920424307,0.7151574759066913,0.0941422213069185,57.15,6.2435079211354836e-09,1.0340066121589592e-09,1070.0603118296774,4.761420446430474,0.0001286948755898,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,740215.502371691,1.9e-06,0.12776,3.446290523630002,0.032115123591139,0.4572052545997727,0.24479315005642507,812.6102238137128
19.0,0.01,0.011,450000.0,0.000127,1.0,20.0,350.0,0.0018847180588383,2283.3526209057377,319.92671377973846,129.1896586567912,0.0,0.0009874886964214,0.6103565901343944,0.1171088413039815,57.15,7.721982235353521e-09,1.309054211585933e-09,848.289164696972,3.466742666584453,0.0001727288761109,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,538597.047141675,1.9e-06,0.12776,3.396788139606249,0.038381248151107744,0.32943774883041266,0.27921955573120616,558.8323068107371
21.0,0.01,0.011,450000.0,0.000127,1.0,25.0,275.0,0.0015163120482778,2854.1907761321727,242.0128264794384,122.48816180897768,0.0,0.0007490115013192,0.3653615983924858,0.0942175654317908,57.15,6.24835819311129e-09,1.0349089312934107e-09,1069.3327710333065,4.757173136015339,0.0001080698169424,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,802674.6350179929,1.9e-06,0.12776,3.458694652322728,0.030544980718642045,0.10733403296069499,0.23564519898321493,193.08013515590693
22.0,0.01,0.011,450000.0,0.000127,1.0,25.0,300.0,0.0019096445498574,2854.1907761321727,265.6087782946687,138.04891546313004,0.0,0.0008441650515401,0.4913618374828204,0.1186576737499431,57.15,7.821688199429841e-09,1.3276029856863802e-09,833.333270085524,3.37943164943228,0.0001462999369234,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,678773.9223976078,1.9e-06,0.12776,3.432866878988765,0.03381431911534619,0.2088941637328771,0.25444943609055065,366.52918234056585
23.0,0.01,0.011,450000.0,0.000127,1.0,25.0,325.0,0.0023815291247763,2854.1907761321727,291.5053062825179,147.89025354936092,0.0,0.0009043445440404,0.7400860360986402,0.1479786936971042,57.15,9.582050124180004e-09,1.5031383138315202e-09,728.249450029818,2.917644806938916,0.0001922061916987,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,949804.7113856012,1.9e-06,0.12776,3.3011994922415653,0.05048107693144745,0.42829734240153605,0.33753318738361304,667.7511653093965
24.0,0.01,0.011,450000.0,0.000127,1.0,25.0,350.0,0.0029616673857304,2854.1907761321727,319.92671377973846,138.98068174984888,0.0,0.0008498627749362,0.7789225876387814,0.1840261646797486,57.15,1.17092237476784e-08,1.667812492997547e-09,650.8976819026037,2.6967146206081694,0.0002523024499583,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1285815.5171044462,1.9e-06,0.12776,3.2025360464101955,0.0629701207075702,0.43108642295903277,0.38858955466962664,620.3008088651904
26.0,0.01,0.011,450000.0,0.000127,1.0,30.0,275.0,0.0022011960116864,3425.0289313586068,242.0128264794384,125.67683931389512,0.0,0.0006404251419439,0.3337448677461828,0.1367735153821501,57.15,8.920828709517033e-09,1.4519501585705742e-09,752.2938651084714,2.9863198641761888,0.0001508318562709,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,660890.0865366338,1.9e-06,0.12776,3.4287087384298425,0.034340666021538964,0.0331613523640327,0.257390695346387,57.955915212317855
27.0,0.01,0.011,450000.0,0.000127,1.0,30.0,300.0,0.002770929030164,3425.0289313586068,265.6087782946687,139.47513542907856,0.0,0.0007107386205163,0.4884507877937242,0.1721744462182744,57.15,1.1009849777268244e-08,1.613670774975504e-09,676.3294626447911,2.7693522369694867,0.0001990856493474,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,914269.9036106706,1.9e-06,0.12776,3.2928852266581647,0.05153351561289055,0.15246634157544967,0.3421623601572731,236.04665323574554
28.0,0.01,0.011,450000.0,0.000127,1.0,30.0,325.0,0.0034542935884555,3425.0289313586068,291.5053062825179,149.393353370322,0.0,0.0007612799626405,0.699062996718865,0.2146359864122744,57.15,1.351551982433704e-08,1.807646082728404e-09,585.2141882059259,2.5091110679990605,0.0002628962850341,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1217432.4463793067,1.9e-06,0.12776,3.1876170385285714,0.06485860271790238,0.3206170103065905,0.39563276023171373,456.02917037548167
29.0,0.01,0.011,450000.0,0.000127,1.0,30.0,350.0,0.0042942656523884,3425.0289313586068,319.92671377973846,145.71481749617348,0.0,0.0007425348472142,0.9039117925449084,0.2668284905768072,57.15,1.6595417392090897e-08,2.046074952982629e-09,473.21791301487656,2.189230106705265,0.0003486788129494,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1519762.1899312555,1.9e-06,0.12776,3.1168927688934693,0.07381104191221907,0.47327330196810125,0.42692779119302254,638.3024367119457
32.0,0.01,0.011,450000.0,0.000127,1.0,35.0,300.0,0.0038052735039705,3995.867086585041,265.6087782946687,140.86781997253271,0.0,0.0006152875496988,0.4958572119881019,0.2364444744427113,57.15,1.4802446181225188e-08,1.9072729016803747e-09,538.4168661372659,2.375449726639605,0.0002611701671655,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1229648.317413676,1.9e-06,0.12776,3.1903411694629646,0.0645137760173463,0.09560273754539059,0.39435884384435255,136.2670508062103
33.0,0.01,0.011,450000.0,0.000127,1.0,35.0,325.0,0.0047415724226607,3995.867086585041,291.5053062825179,150.84605507559175,0.0,0.0006588708452171,0.6563084561387762,0.2946223440544464,57.15,1.823554221642264e-08,2.173044470746988e-09,413.5770103119041,2.0188852514276023,0.0003476898399431,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1530326.3512810378,1.9e-06,0.12776,3.1191469431826437,0.0735257033946021,0.19787611208432956,0.42598041994976726,267.3161661421289
34.0,0.01,0.011,450000.0,0.000127,1.0,35.0,350.0,0.0058921870058449,3995.867086585041,319.92671377973846,150.71080408121117,0.0,0.000658280091041,0.9621845321581078,0.3661169317951838,57.15,2.2751858023379928e-08,2.330576059627462e-09,363.43178368922185,1.8801663441979588,0.000466520211817,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1443983.5353938835,1.9e-06,0.12776,3.4628970559298957,0.030013030894949926,0.43225760036292404,0.23249549060490649,780.7800761984319
35.0,0.01,0.011,450000.0,0.000127,1.0,40.0,300.0,0.0050207885384712,4566.705241811475,265.6087782946687,142.31479467710938,0.0,0.0005439067357958,0.534142295799077,0.3119717166264478,57.15,1.9266264153884893e-08,2.2483613570276834e-09,378.75445433952206,1.919530898563101,0.0003341493127902,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1645517.763898058,1.9e-06,0.12776,3.142739648846527,0.07053928495613584,0.058360579172629184,0.4158737559722646,80.22901508568434
36.0,0.01,0.011,450000.0,0.000127,1.0,40.0,325.0,0.0062529460633049,4566.705241811475,291.5053062825179,152.34568574253373,0.0,0.000582243362911,0.8040428022020285,0.3885330565895167,57.15,2.419489425321984e-08,2.364612955180696e-09,357.0881964228456,1.863869414536262,0.0004502098544733,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1530632.0427988362,1.9e-06,0.12776,3.4749208310844426,0.02849103403994401,0.25169974561251174,0.22333855457283538,460.0655051166839
38.0,0.01,0.011,500000.0,0.000127,1.0,20.0,325.0,0.0012272305790299,2055.017358815164,291.5053062825179,146.1059587569042,0.0,0.0012408800471453,0.7269099238545128,0.0762551992586041,63.5,5.092032316119744e-09,8.197921358487573e-10,1242.7816525820383,5.769750361608683,0.0001176432325122,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,465531.87034524244,1.9e-06,0.12776,3.373913813481938,0.041276732470640766,0.48684472459590866,0.29408910620388046,808.8081169235347
39.0,0.01,0.011,500000.0,0.000127,1.0,20.0,350.0,0.001526621627659,2055.017358815164,319.92671377973846,129.18965865679115,0.0,0.0010972096626904,0.6233443142174852,0.0948581614562251,63.5,6.289596510636352e-09,1.0425806913846062e-09,1063.147023404547,4.721061359933406,0.0001573451133396,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,801806.425004819,1.9e-06,0.12776,3.267773893966441,0.05471216532070368,0.36467615276126,0.3557590582218243,552.9181343579955
40.0,0.01,0.011,500000.0,0.000127,1.0,25.0,275.0,0.001228212759105,2568.7716985189554,242.0128264794384,122.48816180897772,0.0,0.0008322350014658,0.3574192118619629,0.0763162279997505,63.5,5.095961036420144e-09,8.205230143476623e-10,1242.1923445369782,5.766310040172426,9.903597613780622e-05,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,583572.2282524651,1.9e-06,0.12776,3.408795652302637,0.036861309835109296,0.11729298386221237,0.2711604916760884,201.19125033828422
41.0,0.01,0.011,500000.0,0.000127,1.0,25.0,300.0,0.0015468120853845,2568.7716985189554,265.6087782946687,138.04891546313004,0.0,0.0009379611683779,0.4965250255820875,0.0961127157374539,63.5,6.3703583415381675e-09,1.0576051984059675e-09,1051.0327487692748,4.65033943604015,0.0001334924841578,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,519340.92232320353,1.9e-06,0.12776,3.3928105625886147,0.038884738912833616,0.23660230984463357,0.28185002597506126,399.88883417815697
42.0,0.01,0.011,500000.0,0.000127,1.0,25.0,325.0,0.0019290385910688,2568.7716985189554,291.5053062825179,147.8902535493609,0.0,0.001004827271156,0.7400860360986402,0.1198627418946544,63.5,7.899264364275423e-09,1.3420348481193872e-09,821.6968453586865,3.311499365519476,0.000179394619286,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,922591.4691391486,1.9e-06,0.12776,3.3105783144519627,0.04929388424658703,0.4564132942039857,0.33223247333100764,717.2800140763106
43.0,0.01,0.011,500000.0,0.000127,1.0,25.0,350.0,0.0023989505824416,2568.7716985189554,319.92671377973846,138.98068174984897,0.0,0.0009442919721514,0.766916159680479,0.1490611933905964,63.5,9.645928802286173e-09,1.508083452661346e-09,725.9265890077756,2.911010309359284,0.0002351030940581,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1147285.5256415475,1.9e-06,0.12776,3.492063931566882,0.02632102132064784,0.45404496628988256,0.2098985118668359,844.2807623539742
45.0,0.01,0.011,500000.0,0.000127,1.0,30.0,275.0,0.001782968769466,3082.526038222746,242.0128264794384,125.67683931389506,0.0,0.0007115834910487,0.3241171447256692,0.1107865474595416,63.5,7.314985077864143e-09,1.2333385971416863e-09,909.3387383203784,3.823143972440538,0.0001395403168037,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,906815.2149398263,1.9e-06,0.12776,3.2945616020479815,0.05132131619645807,0.04952059726612759,0.34123421119311864,76.7753950505039
46.0,0.01,0.011,500000.0,0.000127,1.0,30.0,300.0,0.0022444525144328,3082.526038222746,265.6087782946687,139.4751354290786,0.0,0.0007897095783515,0.4879705314229742,0.1394613014368023,63.5,9.079435886253949e-09,1.4642286610634919e-09,746.5263314089474,2.9698467786119505,0.0001860898628548,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,881617.3880190187,1.9e-06,0.12776,3.300579505197772,0.0505595563040795,0.18469922998617191,0.3378806272799644,287.81043000981583
47.0,0.01,0.011,500000.0,0.000127,1.0,30.0,325.0,0.002797977806649,3082.526038222746,291.5053062825179,149.3933533703219,0.0,0.0008458666251561,0.7030491116557208,0.1738551489939423,63.5,1.1109028624379668e-08,1.621348660343341e-09,672.7229591134665,2.759051431745905,0.0002440555664122,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1110992.709624949,1.9e-06,0.12776,3.486328948877731,0.027046968496489784,0.3653839626617785,0.21444616774628963,675.5081321553239
48.0,0.01,0.011,500000.0,0.000127,1.0,30.0,350.0,0.0034783551784346,3082.526038222746,319.92671377973846,145.7148174961734,0.0,0.0008250387191269,0.920372414417266,0.216131077367214,63.5,1.36037456542603e-08,1.8144760452492638e-09,582.0059762087163,2.4999478530979307,0.0003218629295776,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1428235.9471106722,1.9e-06,0.12776,3.4465727236068795,0.032079402075078554,0.540431337050052,0.24458746452971977,960.793064918156
51.0,0.01,0.011,500000.0,0.000127,1.0,35.0,300.0,0.0030822715382161,3596.2803779265373,265.6087782946687,140.86781997253274,0.0,0.0006836528329987,0.4881600941100938,0.1915200242985961,63.5,1.2151438973459066e-08,1.7020463836944367e-09,634.8171282378521,2.650785745244748,0.0002419720028345,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1119665.3951572601,1.9e-06,0.12776,3.4877266564622236,0.026870043485794498,0.1328300698114975,0.21334266219312603,245.9162046356008
52.0,0.01,0.011,500000.0,0.000127,1.0,35.0,325.0,0.0038406736623551,3596.2803779265373,291.5053062825179,150.84605507559175,0.0,0.0007320787169079,0.6482547164306728,0.2386440986841018,63.5,1.4932246761969012e-08,1.917321354638393e-09,533.6968450193087,2.361968520323024,0.0003203910442873,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1435273.871725029,1.9e-06,0.12776,3.4476525723013998,0.03194271236691144,0.245800617746571,0.24379936551631212,437.4467114160629
53.0,0.01,0.011,500000.0,0.000127,1.0,35.0,350.0,0.0047726714747344,3596.2803779265373,319.92671377973846,150.71080408121117,0.0,0.0007314223233789,0.9891056616586024,0.2965547147540989,63.5,1.8349572074026264e-08,2.181872040341619e-09,409.4304700354086,2.007042006753383,0.0004258473521778,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1535888.8629030255,1.9e-06,0.12776,3.3819612500374836,0.040258069615508395,0.5287409469045032,0.28892830071128006,884.8333579591759
55.0,0.01,0.011,500000.0,0.000127,1.0,40.0,275.0,0.0032342962444321,4110.0347176303285,242.0128264794384,130.3746788636134,0.0,0.0005536370283295,0.3783794656925684,0.2009662314440356,63.5,1.2708862896251192e-08,1.7451991033028787e-09,614.5471674090475,2.5928911898745364,0.000230363222124,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1165591.932011714,1.9e-06,0.12776,3.4948464397634047,0.02596880509323994,0.013603234248532797,0.20767304869119135,25.365986333307017
56.0,0.01,0.011,500000.0,0.000127,1.0,40.0,300.0,0.0040668387161616,4110.0347176303285,265.6087782946687,142.31479467710932,0.0,0.0006043408175508,0.5347606011772935,0.2526970904674226,63.5,1.576151862592619e-08,1.981519059044882e-09,503.54150451177486,2.2758395906489186,0.0003076305046547,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1492834.9467907718,1.9e-06,0.12776,3.4561657919631616,0.030865089624916284,0.11825351070987078,0.23752815557982973,212.19883866335405
57.0,0.01,0.011,500000.0,0.000127,1.0,40.0,325.0,0.005064886311277,4110.0347176303285,291.5053062825179,152.34568574253376,0.0,0.0006469370699011,0.7870004288075038,0.3147117758375086,63.5,1.9442655245108065e-08,2.252521893696364e-09,377.97903910250494,1.917538825774372,0.0004101492660352,0.00148,6.65847e-07,0.0154111111111111,0.01157,6.76e-06,0.0805555555555555,0.023,9e-06,0.0031111111111111,0.03605,0.0990777777777777,1.0,1657946.0145626992,1.9e-06,0.12776,3.402480047423374,0.03766075349071217,0.308478652969995,0.2754216616292612,526.0361745180631
